paper_id,transE_score,year
SKG_DIA_31,14.04444408416748,2017.0
SKG_DIA_32,13.729244232177734,2018.0
SKG_DIA_34,13.739158630371094,2018.0
SKG_DIA_35,13.761035919189453,2020.0
SKG_DIA_36,13.075291633605957,2019.0
SKG_DIA_39,13.460247039794922,2020.0
SKG_DIA_40,13.758495330810547,2015.0
SKG_DIA_41,13.266613006591797,2020.0
SKG_DIA_42,13.715949058532715,2020.0
SKG_DIA_44,13.924922943115234,2019.0
SKG_DIA_45,13.627096176147461,2020.0
SKG_DIA_46,13.982034683227539,2017.0
SKG_DIA_47,14.002674102783203,2020.0
SKG_DIA_49,13.576539993286133,2020.0
SKG_DIA_50,13.607608795166016,2019.0
SKG_DIA_51,12.841477394104004,2019.0
SKG_DIA_53,13.380364418029785,2020.0
SKG_DIA_54,12.844956398010254,2018.0
SKG_DIA_55,13.971230506896973,2020.0
SKG_DIA_57,12.90224838256836,2017.0
SKG_DIA_58,12.68508243560791,2018.0
SKG_DIA_60,13.747750282287598,2020.0
SKG_DIA_61,13.694397926330566,2020.0
SKG_DIA_62,13.979894638061523,2019.0
SKG_DIA_64,13.508819580078125,2014.0
SKG_DIA_65,13.603209495544434,2020.0
SKG_DIA_66,13.636140823364258,2019.0
SKG_DIA_68,14.00844955444336,2017.0
SKG_DIA_69,13.556344985961914,2020.0
SKG_DIA_70,13.560748100280762,2020.0
SKG_DIA_72,13.687512397766113,2020.0
SKG_DIA_73,13.71884822845459,2020.0
SKG_DIA_75,13.94364070892334,2020.0
SKG_DIA_76,12.771279335021973,2019.0
SKG_DIA_77,13.7727632522583,2018.0
SKG_DIA_78,13.610173225402832,2017.0
SKG_DIA_84,13.605081558227539,2019.0
SKG_DIA_86,13.728339195251465,2016.0
SKG_DIA_87,13.74224853515625,2017.0
SKG_DIA_88,12.996562957763672,2020.0
SKG_DIA_89,13.767694473266602,2018.0
SKG_DIA_90,13.789978981018066,2019.0
SKG_DIA_96,12.920136451721191,2019.0
SKG_DIA_97,14.002310752868652,2020.0
SKG_DIA_98,13.571544647216797,2020.0
SKG_DIA_99,13.634037971496582,2020.0
SKG_DIA_101,13.837814331054688,2020.0
SKG_DIA_102,13.662256240844727,2020.0
SKG_DIA_103,13.72990894317627,2020.0
SKG_DIA_104,14.054949760437012,2010.0
SKG_DIA_105,13.649945259094238,2020.0
SKG_DIA_106,13.754203796386719,2019.0
SKG_DIA_107,13.606146812438965,2020.0
SKG_DIA_108,13.817374229431152,2017.0
SKG_DIA_109,13.741229057312012,2016.0
SKG_DIA_111,13.82073974609375,2019.0
SKG_DIA_112,13.939300537109375,2020.0
SKG_DIA_113,13.745134353637695,2019.0
SKG_DIA_115,13.764248847961426,2020.0
SKG_DIA_116,13.5871000289917,2020.0
SKG_DIA_119,13.968080520629883,2020.0
SKG_DIA_120,13.66650676727295,2018.0
SKG_DIA_123,13.997475624084473,2019.0
SKG_DIA_124,13.787796974182129,2020.0
SKG_DIA_126,13.902016639709473,2020.0
SKG_DIA_127,13.882548332214355,2018.0
SKG_DIA_128,12.779212951660156,2018.0
SKG_DIA_129,13.042068481445312,2019.0
SKG_DIA_137,13.798377990722656,2018.0
SKG_DIA_139,13.930744171142578,2019.0
SKG_DIA_141,13.476691246032715,2018.0
SKG_DIA_143,13.925786018371582,2020.0
SKG_DIA_144,13.821313858032227,2020.0
SKG_DIA_145,13.459817886352539,2020.0
SKG_DIA_146,13.989555358886719,2017.0
SKG_DIA_147,12.909940719604492,2019.0
SKG_DIA_149,13.58924674987793,2019.0
SKG_DIA_150,12.661910057067871,2019.0
SKG_DIA_151,13.66494369506836,2020.0
SKG_DIA_153,13.013997077941895,2016.0
SKG_DIA_154,13.45869255065918,2020.0
SKG_DIA_155,13.829195976257324,2020.0
SKG_DIA_156,12.79127025604248,2018.0
SKG_DIA_158,13.826123237609863,2016.0
SKG_DIA_159,13.858988761901855,2020.0
SKG_DIA_160,13.771259307861328,2018.0
SKG_DIA_162,13.682157516479492,2017.0
SKG_DIA_164,12.851975440979004,2019.0
SKG_DIA_165,13.868280410766602,2020.0
SKG_DIA_166,13.694110870361328,2018.0
SKG_DIA_167,13.89255142211914,2017.0
SKG_DIA_168,13.927236557006836,2019.0
SKG_DIA_169,13.965927124023438,2020.0
SKG_DIA_173,14.031940460205078,2018.0
SKG_DIA_177,13.610843658447266,2020.0
SKG_DIA_178,13.663870811462402,2019.0
SKG_DIA_179,13.404374122619629,2018.0
SKG_DIA_180,13.975362777709961,2020.0
SKG_DIA_182,13.654122352600098,2012.0
SKG_DIA_185,14.076017379760742,2020.0
SKG_DIA_186,13.695265769958496,2020.0
SKG_DIA_187,13.778727531433105,2020.0
SKG_DIA_188,12.923202514648438,2019.0
SKG_DIA_191,13.834076881408691,2020.0
SKG_DIA_193,13.65161418914795,2019.0
SKG_DIA_196,13.08471393585205,2019.0
SKG_DIA_197,13.9097900390625,2020.0
SKG_DIA_200,13.3103666305542,2019.0
SKG_DIA_202,13.641478538513184,2019.0
SKG_DIA_203,12.785648345947266,2019.0
SKG_DIA_204,13.95901107788086,2016.0
SKG_DIA_206,13.981587409973145,2020.0
SKG_DIA_209,13.707903861999512,2010.0
SKG_DIA_210,13.686580657958984,2010.0
SKG_DIA_211,13.879844665527344,2014.0
SKG_DIA_213,13.975214958190918,2011.0
SKG_DIA_214,13.42558765411377,2020.0
SKG_DIA_216,13.68842887878418,2017.0
SKG_DIA_218,13.979656219482422,2020.0
SKG_DIA_219,13.74125862121582,2018.0
SKG_DIA_220,13.536527633666992,2013.0
SKG_DIA_222,13.89403247833252,2018.0
SKG_DIA_225,13.793115615844727,2019.0
SKG_DIA_226,13.820474624633789,2020.0
SKG_DIA_227,12.96668815612793,2019.0
SKG_DIA_228,13.4786376953125,2017.0
SKG_DIA_230,13.779930114746094,2020.0
SKG_DIA_231,14.348130226135254,2012.0
SKG_DIA_232,13.934795379638672,2020.0
SKG_DIA_233,13.327726364135742,2011.0
SKG_DIA_234,13.822872161865234,2019.0
SKG_DIA_235,13.637954711914062,2017.0
SKG_DIA_236,14.31949520111084,2020.0
SKG_DIA_237,13.70947265625,2020.0
SKG_DIA_238,12.88496208190918,2018.0
SKG_DIA_243,13.613180160522461,2018.0
SKG_DIA_244,13.586310386657715,2020.0
SKG_DIA_245,13.792936325073242,2016.0
SKG_DIA_247,13.78451919555664,2019.0
SKG_DIA_248,13.357195854187012,2020.0
SKG_DIA_251,13.39828872680664,2017.0
SKG_DIA_253,13.78768539428711,2011.0
SKG_DIA_254,13.644124984741211,2020.0
SKG_DIA_256,13.516854286193848,2017.0
SKG_DIA_257,12.937895774841309,2019.0
SKG_DIA_259,13.818889617919922,2018.0
SKG_DIA_260,13.419673919677734,2016.0
SKG_DIA_261,13.710017204284668,2019.0
SKG_DIA_262,13.644196510314941,2020.0
SKG_DIA_263,14.120755195617676,2020.0
SKG_DIA_264,13.79223918914795,2020.0
SKG_DIA_265,13.669342994689941,2020.0
SKG_DIA_266,13.91644287109375,2019.0
SKG_DIA_267,13.5677490234375,2016.0
SKG_DIA_268,12.798408508300781,2019.0
SKG_DIA_270,13.372418403625488,2020.0
SKG_DIA_271,12.852120399475098,2019.0
SKG_DIA_273,13.765978813171387,2020.0
SKG_DIA_275,13.79092788696289,2015.0
SKG_DIA_276,13.02297306060791,2019.0
SKG_DIA_277,13.017305374145508,2019.0
SKG_DIA_279,13.896961212158203,2019.0
SKG_DIA_280,13.829668045043945,2018.0
SKG_DIA_282,13.8720121383667,2019.0
SKG_DIA_283,13.651749610900879,2020.0
SKG_DIA_284,13.806262016296387,2019.0
SKG_DIA_285,13.855085372924805,2018.0
SKG_DIA_286,13.803017616271973,2020.0
SKG_DIA_287,13.20395565032959,2018.0
SKG_DIA_288,13.763387680053711,2011.0
SKG_DIA_289,13.630331039428711,2020.0
SKG_DIA_293,13.9619140625,2020.0
SKG_DIA_297,13.879507064819336,2020.0
SKG_DIA_298,13.714719772338867,2014.0
SKG_DIA_300,13.474064826965332,2015.0
SKG_DIA_302,13.431169509887695,2017.0
SKG_DIA_303,13.796566009521484,2017.0
SKG_DIA_304,13.890389442443848,2019.0
SKG_DIA_305,13.610474586486816,2020.0
SKG_DIA_306,12.920502662658691,2017.0
SKG_DIA_307,13.6708984375,2017.0
SKG_DIA_308,13.60525894165039,2019.0
SKG_DIA_309,13.526086807250977,2020.0
SKG_DIA_310,13.867952346801758,2016.0
SKG_DIA_311,13.628177642822266,2020.0
SKG_DIA_313,12.766621589660645,2019.0
SKG_DIA_314,13.598051071166992,2020.0
SKG_DIA_315,13.386860847473145,2020.0
SKG_DIA_316,13.304641723632812,2018.0
SKG_DIA_317,13.564297676086426,2020.0
SKG_DIA_318,13.757408142089844,2019.0
SKG_DIA_1,13.962180137634277,2018.0
SKG_MT_1,13.712617874145508,2016.0
SKG_MT_2,13.526498794555664,2016.0
SKG_MT_5,13.481905937194824,2020.0
SKG_MT_7,13.578303337097168,2012.0
SKG_MT_8,13.894071578979492,2020.0
SKG_MT_12,13.350979804992676,2020.0
SKG_MT_14,13.45237922668457,2013.0
SKG_MT_15,13.954377174377441,2010.0
SKG_MT_17,13.936652183532715,2010.0
SKG_MT_18,13.884563446044922,2015.0
SKG_MT_19,13.899591445922852,2019.0
SKG_MT_20,13.88441276550293,2019.0
SKG_MT_21,13.715791702270508,2013.0
SKG_MT_22,13.684134483337402,2013.0
SKG_MT_24,13.661127090454102,2015.0
SKG_MT_25,13.69035816192627,2017.0
SKG_MT_28,13.711407661437988,2020.0
SKG_MT_29,13.920492172241211,2018.0
SKG_MT_30,13.956849098205566,2019.0
SKG_MT_31,13.842540740966797,2017.0
SKG_MT_34,12.924127578735352,2019.0
SKG_MT_35,13.219989776611328,2019.0
SKG_MT_36,13.873417854309082,2020.0
SKG_MT_37,13.553845405578613,2020.0
SKG_MT_38,13.863324165344238,2017.0
SKG_MT_41,13.874143600463867,2020.0
SKG_MT_42,13.79837703704834,2020.0
SKG_MT_43,14.097554206848145,2019.0
SKG_MT_44,13.693617820739746,2013.0
SKG_MT_48,13.687545776367188,2015.0
SKG_MT_50,12.801031112670898,2019.0
SKG_MT_51,13.69913387298584,2020.0
SKG_MT_53,13.773311614990234,2017.0
SKG_MT_54,14.276161193847656,2020.0
SKG_MT_58,13.868082046508789,2011.0
SKG_MT_60,13.728790283203125,2019.0
SKG_MT_61,13.613851547241211,2010.0
SKG_MT_62,13.581655502319336,2017.0
SKG_MT_64,13.753368377685547,2018.0
SKG_MT_65,13.697992324829102,2020.0
SKG_MT_66,14.018448829650879,2017.0
SKG_MT_67,13.5018310546875,2019.0
SKG_MT_68,13.750194549560547,2019.0
SKG_MT_70,13.817837715148926,2019.0
SKG_MT_73,13.485689163208008,2019.0
SKG_MT_74,13.664255142211914,2012.0
SKG_MT_75,13.837814331054688,2019.0
SKG_MT_76,13.778582572937012,2020.0
SKG_MT_77,13.658829689025879,2013.0
SKG_MT_78,13.89095687866211,2012.0
SKG_MT_79,13.416529655456543,2013.0
SKG_MT_80,14.036972999572754,2013.0
SKG_MT_81,13.67550277709961,2020.0
SKG_MT_82,13.493861198425293,2018.0
SKG_MT_83,13.678030967712402,2018.0
SKG_MT_85,13.604388236999512,2012.0
SKG_MT_86,13.53139877319336,2018.0
SKG_MT_87,13.714123725891113,2011.0
SKG_MT_88,13.906485557556152,2017.0
SKG_MT_89,13.58002758026123,2012.0
SKG_MT_90,13.783424377441406,2019.0
SKG_MT_91,14.048921585083008,2013.0
SKG_MT_92,14.056971549987793,2012.0
SKG_MT_93,13.388660430908203,2012.0
SKG_MT_94,13.640917778015137,2013.0
SKG_MT_95,12.953374862670898,2019.0
SKG_MT_96,13.816585540771484,2018.0
SKG_MT_97,14.331683158874512,2014.0
SKG_MT_98,13.835982322692871,2019.0
SKG_MT_99,13.80782699584961,2020.0
SKG_MT_100,13.356791496276855,2013.0
SKG_MT_101,13.511237144470215,2019.0
SKG_MT_103,12.927997589111328,2016.0
SKG_MT_104,13.9297513961792,2017.0
SKG_MT_105,13.905888557434082,2020.0
SKG_MT_106,13.797908782958984,2019.0
SKG_MT_107,13.445244789123535,2016.0
SKG_MT_108,13.751331329345703,2015.0
SKG_MT_109,13.829187393188477,2015.0
SKG_MT_111,12.753642082214355,2019.0
SKG_MT_112,13.595745086669922,2020.0
SKG_MT_113,13.516050338745117,2019.0
SKG_MT_114,13.878512382507324,2020.0
SKG_MT_115,13.479660987854004,2020.0
SKG_MT_116,13.577937126159668,2014.0
SKG_MT_117,13.698277473449707,2011.0
SKG_MT_118,13.717171669006348,2020.0
SKG_MT_123,13.67267894744873,2017.0
SKG_MT_125,12.962908744812012,2019.0
SKG_MT_128,13.762178421020508,2019.0
SKG_MT_129,13.885347366333008,2020.0
SKG_MT_130,13.723518371582031,2019.0
SKG_MT_131,13.751270294189453,2012.0
SKG_MT_132,13.627511978149414,2020.0
SKG_MT_134,12.941036224365234,2019.0
SKG_MT_136,12.798826217651367,2017.0
SKG_MT_137,13.54005241394043,2010.0
SKG_MT_138,13.570396423339844,2018.0
SKG_MT_140,13.476770401000977,2020.0
SKG_MT_142,12.816987037658691,2019.0
SKG_MT_143,13.759246826171875,2018.0
SKG_MT_144,13.88029670715332,2011.0
SKG_MT_145,13.667732238769531,2020.0
SKG_MT_147,13.622771263122559,2013.0
SKG_MT_150,13.520411491394043,2013.0
SKG_MT_151,13.834891319274902,2017.0
SKG_MT_152,13.80712890625,2020.0
SKG_MT_154,13.67293930053711,2019.0
SKG_MT_155,13.864105224609375,2018.0
SKG_MT_156,13.990544319152832,2013.0
SKG_MT_157,13.645675659179688,2010.0
SKG_MT_158,14.027791976928711,2018.0
SKG_MT_159,13.68477725982666,2019.0
SKG_MT_161,13.660478591918945,2020.0
SKG_MT_163,13.926302909851074,2020.0
SKG_MT_165,13.72141170501709,2015.0
SKG_MT_166,13.058930397033691,2020.0
SKG_MT_168,13.722965240478516,2017.0
SKG_MT_169,13.440755844116211,2014.0
SKG_MT_171,12.596179008483887,2015.0
SKG_MT_172,13.621808052062988,2019.0
SKG_MT_173,13.572733879089355,2020.0
SKG_MT_174,13.694198608398438,2010.0
SKG_MT_177,13.774344444274902,2020.0
SKG_MT_178,13.686409950256348,2013.0
SKG_MT_180,13.824298858642578,2013.0
SKG_MT_183,13.55737590789795,2018.0
SKG_MT_186,13.923543930053711,2020.0
SKG_MT_187,14.286191940307617,2014.0
SKG_MT_189,13.739043235778809,2019.0
SKG_MT_190,13.858214378356934,2020.0
SKG_MT_194,13.701744079589844,2010.0
SKG_MT_195,13.767987251281738,2018.0
SKG_MT_196,14.080787658691406,2010.0
SKG_MT_197,13.680567741394043,2018.0
SKG_MT_200,13.436774253845215,2013.0
SKG_MT_201,13.851777076721191,2016.0
SKG_MT_202,13.594032287597656,2019.0
SKG_MT_203,12.909293174743652,2017.0
SKG_MT_207,13.607207298278809,2020.0
SKG_MT_208,13.890469551086426,2020.0
SKG_MT_211,14.004206657409668,2017.0
SKG_MT_213,13.797274589538574,2019.0
SKG_MT_214,13.644654273986816,2019.0
SKG_MT_215,13.852376937866211,2016.0
SKG_MT_216,13.946706771850586,2017.0
SKG_MT_217,13.898160934448242,2015.0
SKG_MT_220,13.422675132751465,2014.0
SKG_MT_221,13.45251178741455,2015.0
SKG_MT_222,13.753061294555664,2019.0
SKG_MT_223,12.782857894897461,2018.0
SKG_MT_224,13.845968246459961,2014.0
SKG_MT_225,13.627009391784668,2013.0
SKG_MT_226,13.61063003540039,2020.0
SKG_MT_230,13.402559280395508,2016.0
SKG_MT_231,13.474379539489746,2020.0
SKG_MT_232,13.818436622619629,2019.0
SKG_MT_234,13.73095989227295,2012.0
SKG_MT_235,12.829224586486816,2019.0
SKG_MT_237,13.696281433105469,2016.0
SKG_MT_239,13.204938888549805,2012.0
SKG_MT_240,13.76816177368164,2018.0
SKG_MT_241,13.463770866394043,2016.0
SKG_MT_242,13.769691467285156,2019.0
SKG_MT_244,13.490707397460938,2020.0
SKG_MT_246,13.892889022827148,2017.0
SKG_MT_247,13.43574333190918,2016.0
SKG_MT_248,13.903225898742676,2019.0
SKG_MT_249,13.772533416748047,2019.0
SKG_MT_250,13.659366607666016,2020.0
SKG_MT_251,13.782316207885742,2019.0
SKG_MT_252,13.030393600463867,2014.0
SKG_MT_253,13.84790325164795,2019.0
SKG_MT_255,14.320771217346191,2020.0
SKG_MT_259,13.878815650939941,2012.0
SKG_MT_261,13.67363452911377,2019.0
SKG_MT_262,13.47471809387207,2015.0
SKG_MT_263,13.770162582397461,2019.0
SKG_MT_264,13.72888469696045,2020.0
SKG_MT_265,13.687113761901855,2014.0
SKG_MT_266,13.523749351501465,2014.0
SKG_MT_267,13.307660102844238,2020.0
SKG_MT_268,13.607111930847168,2013.0
SKG_MT_269,13.687451362609863,2020.0
SKG_MT_271,13.774675369262695,2019.0
SKG_MT_274,13.017077445983887,2016.0
SKG_MT_276,13.843631744384766,2019.0
SKG_MT_277,13.79719352722168,2013.0
SKG_MT_280,13.4638671875,2011.0
SKG_MT_281,13.644698143005371,2018.0
SKG_MT_282,13.413832664489746,2013.0
SKG_MT_283,13.79251480102539,2012.0
SKG_MT_286,13.383980751037598,2011.0
SKG_MT_287,14.026256561279297,2010.0
SKG_MT_290,13.906351089477539,2013.0
SKG_MT_291,13.894787788391113,2020.0
SKG_MT_292,13.687129020690918,2019.0
SKG_MT_293,13.942667007446289,2018.0
SKG_MT_296,14.039237022399902,2015.0
SKG_MT_298,13.784058570861816,2019.0
SKG_MT_300,14.188250541687012,2011.0
SKG_MT_302,13.75434684753418,2020.0
SKG_MT_303,13.694196701049805,2019.0
SKG_MT_304,12.676390647888184,2015.0
SKG_MT_305,13.253560066223145,2013.0
SKG_MT_307,13.574297904968262,2019.0
SKG_MT_308,13.538188934326172,2011.0
SKG_MT_309,13.597424507141113,2020.0
SKG_MT_310,13.959726333618164,2020.0
SKG_MT_312,12.870224952697754,2016.0
SKG_MT_314,13.819646835327148,2013.0
SKG_MT_317,13.660775184631348,2014.0
SKG_MT_318,13.841975212097168,2020.0
SKG_MT_319,13.719273567199707,2014.0
SKG_MT_320,13.672035217285156,2015.0
SKG_MT_321,13.725271224975586,2017.0
SKG_MT_322,13.812350273132324,2019.0
SKG_MT_327,13.886550903320312,2016.0
SKG_MT_328,13.84720516204834,2019.0
SKG_MT_329,13.984264373779297,2020.0
SKG_MT_330,13.31640911102295,2020.0
SKG_MT_331,13.592961311340332,2014.0
SKG_MT_332,13.536938667297363,2013.0
SKG_MT_333,13.25414752960205,2017.0
SKG_MT_334,13.6922607421875,2019.0
SKG_MT_336,12.866020202636719,2019.0
SKG_MT_337,13.616996765136719,2013.0
SKG_MT_338,13.837129592895508,2017.0
SKG_MT_339,13.602335929870605,2018.0
SKG_MT_343,13.930408477783203,2020.0
SKG_MT_346,13.827557563781738,2012.0
SKG_MT_347,13.861310958862305,2019.0
SKG_MT_351,13.537007331848145,2017.0
SKG_MT_353,12.629386901855469,2019.0
SKG_MT_354,13.459914207458496,2020.0
SKG_MT_357,13.683415412902832,2020.0
SKG_MT_359,13.410543441772461,2014.0
SKG_MT_360,13.882990837097168,2016.0
SKG_MT_361,13.515180587768555,2020.0
SKG_MT_362,13.725470542907715,2016.0
SKG_MT_363,13.863168716430664,2017.0
SKG_MT_364,13.755660057067871,2018.0
SKG_MT_365,12.789347648620605,2016.0
SKG_MT_366,13.56752872467041,2019.0
SKG_MT_367,13.262455940246582,2019.0
SKG_MT_368,13.642997741699219,2011.0
SKG_MT_370,13.712597846984863,2016.0
SKG_MT_371,13.564409255981445,2013.0
SKG_MT_372,13.643936157226562,2013.0
SKG_MT_373,13.720440864562988,2012.0
SKG_MT_374,13.899353981018066,2018.0
SKG_MT_375,13.376260757446289,2013.0
SKG_MT_376,13.75665283203125,2013.0
SKG_MT_377,13.193510055541992,2018.0
SKG_MT_378,13.64908218383789,2015.0
SKG_MT_380,13.85067081451416,2018.0
SKG_MT_381,12.803313255310059,2016.0
SKG_MT_382,13.732660293579102,2017.0
SKG_MT_383,13.47318172454834,2020.0
SKG_MT_384,12.82275676727295,2015.0
SKG_MT_385,13.613442420959473,2020.0
SKG_MT_386,13.524477005004883,2020.0
SKG_MT_388,13.876880645751953,2010.0
SKG_MT_389,12.886378288269043,2012.0
SKG_MT_390,13.610213279724121,2010.0
SKG_MT_392,13.770722389221191,2020.0
SKG_MT_393,13.870515823364258,2018.0
SKG_MT_394,13.494525909423828,2014.0
SKG_MT_397,13.561680793762207,2017.0
SKG_MT_400,13.75614070892334,2017.0
SKG_MT_401,13.544590950012207,2015.0
SKG_MT_402,13.462482452392578,2016.0
SKG_MT_403,13.766056060791016,2018.0
SKG_MT_405,13.706500053405762,2015.0
SKG_MT_407,13.6731538772583,2020.0
SKG_MT_408,13.581212997436523,2017.0
SKG_MT_409,13.205201148986816,2011.0
SKG_MT_410,13.690648078918457,2012.0
SKG_MT_411,13.82968521118164,2019.0
SKG_MT_412,13.460724830627441,2018.0
SKG_MT_414,13.679227828979492,2019.0
SKG_MT_415,13.683809280395508,2012.0
SKG_MT_416,14.062371253967285,2018.0
SKG_MT_418,13.703521728515625,2020.0
SKG_MT_419,13.718423843383789,2019.0
SKG_MT_420,13.746973037719727,2020.0
SKG_MT_424,13.90652847290039,2019.0
SKG_MT_425,13.747544288635254,2018.0
SKG_MT_427,14.030406951904297,2017.0
SKG_MT_428,13.963398933410645,2015.0
SKG_MT_429,13.740131378173828,2015.0
SKG_MT_430,13.540741920471191,2020.0
SKG_MT_431,13.854257583618164,2016.0
SKG_MT_432,12.799413681030273,2018.0
SKG_MT_434,13.859301567077637,2020.0
SKG_MT_436,13.499815940856934,2020.0
SKG_MT_437,13.956393241882324,2015.0
SKG_MT_438,13.90176773071289,2020.0
SKG_MT_439,14.094761848449707,2019.0
SKG_MT_440,13.748942375183105,2011.0
SKG_MT_441,12.793874740600586,2015.0
SKG_MT_442,13.543980598449707,2020.0
SKG_MT_444,12.972908973693848,2019.0
SKG_MT_448,13.574917793273926,2017.0
SKG_MT_450,13.664399147033691,2020.0
SKG_MT_451,13.66793441772461,2012.0
SKG_MT_452,13.791410446166992,2018.0
SKG_MT_453,13.540077209472656,2012.0
SKG_MT_454,13.89103889465332,2019.0
SKG_MT_455,13.453975677490234,2020.0
SKG_MT_456,13.681480407714844,2020.0
SKG_MT_459,13.613070487976074,2016.0
SKG_MT_460,13.841134071350098,2017.0
SKG_MT_464,13.767256736755371,2020.0
SKG_MT_465,13.551451683044434,2017.0
SKG_MT_469,13.892786026000977,2012.0
SKG_MT_470,13.56185245513916,2019.0
SKG_MT_471,13.547994613647461,2015.0
SKG_MT_472,13.740886688232422,2018.0
SKG_MT_473,13.597736358642578,2018.0
SKG_MT_475,13.558210372924805,2017.0
SKG_MT_476,13.729031562805176,2014.0
SKG_MT_477,13.77641773223877,2020.0
SKG_MT_478,13.6489896774292,2010.0
SKG_MT_479,13.640789031982422,2020.0
SKG_MT_480,14.275386810302734,2012.0
SKG_MT_481,13.502894401550293,2013.0
SKG_MT_482,12.7152099609375,2019.0
SKG_MT_483,13.599750518798828,2020.0
SKG_MT_485,13.919892311096191,2019.0
SKG_MT_486,13.389369010925293,2020.0
SKG_MT_487,14.024248123168945,2014.0
SKG_MT_488,13.947844505310059,2010.0
SKG_MT_489,13.761236190795898,2020.0
SKG_MT_490,13.950439453125,2020.0
SKG_MT_494,13.641915321350098,2017.0
SKG_MT_495,12.905204772949219,2020.0
SKG_MT_496,13.456328392028809,2011.0
SKG_MT_497,13.790933609008789,2017.0
SKG_MT_499,13.81452751159668,2020.0
SKG_MT_500,13.38821029663086,2013.0
SKG_MT_501,13.694690704345703,2019.0
SKG_MT_502,13.569586753845215,2018.0
SKG_MT_505,13.730090141296387,2018.0
SKG_MT_506,13.365139961242676,2019.0
SKG_MT_507,14.017656326293945,2018.0
SKG_MT_508,12.960341453552246,2019.0
SKG_MT_511,13.691573143005371,2019.0
SKG_MT_512,13.744817733764648,2020.0
SKG_MT_513,13.593656539916992,2016.0
SKG_MT_515,13.780799865722656,2013.0
SKG_MT_516,14.043277740478516,2018.0
SKG_MT_517,12.854534149169922,2017.0
SKG_MT_519,12.68026351928711,2019.0
SKG_MT_521,13.751710891723633,2020.0
SKG_MT_522,13.67442512512207,2019.0
SKG_MT_525,13.621131896972656,2020.0
SKG_MT_526,13.390057563781738,2020.0
SKG_MT_530,14.140288352966309,2014.0
SKG_MT_531,13.772010803222656,2020.0
SKG_MT_532,12.868282318115234,2018.0
SKG_MT_533,13.6597900390625,2017.0
SKG_MT_535,13.68342113494873,2012.0
SKG_MT_536,13.563873291015625,2020.0
SKG_MT_539,13.633949279785156,2019.0
SKG_MT_540,13.967131614685059,2018.0
SKG_MT_541,13.806282997131348,2020.0
SKG_MT_543,13.984368324279785,2020.0
SKG_MT_544,12.995650291442871,2019.0
SKG_MT_545,13.758401870727539,2014.0
SKG_MT_546,13.96035099029541,2017.0
SKG_MT_547,13.47171401977539,2010.0
SKG_MT_548,12.73615550994873,2019.0
SKG_MT_549,13.720696449279785,2017.0
SKG_MT_550,13.627542495727539,2012.0
SKG_MT_552,12.684412002563477,2019.0
SKG_MT_555,13.883312225341797,2015.0
SKG_MT_556,13.565093994140625,2019.0
SKG_MT_557,13.843046188354492,2011.0
SKG_MT_558,12.9644193649292,2018.0
SKG_MT_559,13.7141752243042,2018.0
SKG_MT_560,13.79629135131836,2014.0
SKG_MT_561,13.39540958404541,2019.0
SKG_MT_562,12.882469177246094,2019.0
SKG_MT_565,14.022679328918457,2011.0
SKG_MT_566,13.472614288330078,2018.0
SKG_MT_567,13.797187805175781,2010.0
SKG_MT_568,13.903100967407227,2020.0
SKG_MT_570,13.685478210449219,2019.0
SKG_MT_572,13.77591323852539,2013.0
SKG_MT_573,13.6141996383667,2020.0
SKG_MT_574,13.500594139099121,2016.0
SKG_MT_575,14.029854774475098,2018.0
SKG_MT_576,14.679110527038574,2012.0
SKG_MT_577,13.75334644317627,2019.0
SKG_MT_579,13.753931999206543,2020.0
SKG_MT_580,13.651812553405762,2019.0
SKG_MT_585,13.497875213623047,2010.0
SKG_MT_586,13.589929580688477,2014.0
SKG_MT_587,13.593964576721191,2018.0
SKG_MT_589,13.57365608215332,2018.0
SKG_MT_590,13.718500137329102,2014.0
SKG_MT_591,13.778619766235352,2013.0
SKG_MT_594,13.75395393371582,2020.0
SKG_MT_595,13.79883098602295,2011.0
SKG_MT_597,13.822383880615234,2019.0
SKG_MT_598,13.799332618713379,2014.0
SKG_MT_602,12.92206859588623,2019.0
SKG_MT_603,13.93934440612793,2010.0
SKG_MT_604,13.874839782714844,2018.0
SKG_MT_605,13.471760749816895,2017.0
SKG_MT_606,13.937039375305176,2010.0
SKG_MT_608,13.610090255737305,2019.0
SKG_MT_609,13.565445899963379,2019.0
SKG_MT_610,13.543939590454102,2017.0
SKG_MT_611,13.724719047546387,2020.0
SKG_MT_612,13.631168365478516,2020.0
SKG_MT_613,13.7152681350708,2012.0
SKG_MT_614,13.162040710449219,2020.0
SKG_MT_615,12.659652709960938,2015.0
SKG_MT_616,13.673349380493164,2019.0
SKG_MT_618,12.870388984680176,2019.0
SKG_MT_620,13.989938735961914,2011.0
SKG_MT_621,13.58545970916748,2019.0
SKG_MT_622,14.06378173828125,2012.0
SKG_MT_626,13.724748611450195,2019.0
SKG_MT_628,13.5156888961792,2020.0
SKG_MT_631,13.533612251281738,2020.0
SKG_MT_634,13.694726943969727,2020.0
SKG_MT_636,13.537229537963867,2017.0
SKG_MT_640,12.779358863830566,2019.0
SKG_MT_641,13.570709228515625,2013.0
SKG_MT_642,13.604018211364746,2015.0
SKG_MT_645,13.763557434082031,2017.0
SKG_MT_646,13.683780670166016,2010.0
