paper_id,year,semantic_knn,structural_novelty,triple_count,cited_by_count,reference_count,citation_signal,struct_norm,semantic_norm,citation_norm,composite_novelty,transE_score,final_novelty_score
BLOG_SUM_W4313889995,2023,0.9232190251350404,0.0,0.0,897,158,6.8001700683022,0.0,0.8212423321645098,0.731402801946604,0.6480099127098173,,0.3660265849887583
SKG_SUM_W4362581834,2023,0.93764990568161,0.7043010752688172,186.0,776,79,6.655440350367647,0.7043010745645161,0.8548395940156005,0.7158361734418698,0.8108315480680105,13.667186737060547,0.33549253694412906
NOVEL_DIA_W4323848232,2023,0.9179856181144714,0.6858974358974359,156.0,710,99,6.566672429803241,0.6858974352115385,0.8090581729598112,0.7062886025470744,0.774149068368883,13.754570007324219,0.33608781668276194
NOVEL_MT_W4385613852,2023,0.936819553375244,0.0,0.0,389,407,5.966146739123692,0.0,0.8529064088731134,0.6416981337216965,0.661204299583349,,0.35179568530790833
NOVEL_MT_W4386075553,2023,0.9058364033699036,0.0,0.0,374,53,5.926926025970411,0.0,0.7807729725008962,0.6374796892994945,0.6102890496805767,,0.38425573167540616
NOVEL_MT_W4384296800,2023,0.9276413917541504,0.7566539923954373,263.0,363,263,5.8971538676367405,0.7566539916387832,0.8315382672479085,0.6342774987944737,0.7968353352807399,13.636950492858887,0.3529007082621366
NOVEL_MT_W4376869874,2023,0.9106078147888184,0.0,0.0,361,120,5.891644211825772,0.0,0.7918815364116876,0.6336848992480758,0.6176855654129888,,0.37925687791555
NOVEL_SA_W1541164384,2023,0.9152040481567384,0.0,0.0,3036,0,8.01862546504575,0.0,0.8025822594543599,0.8624556553714441,0.6480531471551962,,0.37215710941787583
NOVEL_SA_W4324309277,2023,0.9090253710746764,0.0,0.0,2897,730,7.971776122880628,0.0,0.7881973692773904,0.8574167019651684,0.63747982869069,,0.3786303099975121
SKG_DIA_W4324309277,2023,0.9090253710746764,0.0,0.0,2897,730,7.971776122880628,0.0,0.7881973692773904,0.8574167019651684,0.63747982869069,,0.3734102330411257
SKG_QA_W4324309277,2023,0.9090253710746764,0.0,0.0,2897,730,7.971776122880628,0.0,0.7881973692773904,0.8574167019651684,0.63747982869069,,0.38749356013396347
NOVEL_MT_W4386113271,2023,0.9273640513420104,0.0,0.0,461,76,6.135564891081739,0.0,0.8308925770269626,0.6599201649059354,0.6476168204094673,,0.3617019096386762
NOVEL_DIA_W4361298490,2023,0.8725346326828003,0.0,0.0,1030,11,6.93828448401696,0.0,0.7032414382144766,0.7462579113965673,0.5668947978897902,,0.4116404020194369
NOVEL_DIA_W4362584541,2023,0.902912139892578,0.0,0.0,930,24,6.836259277277067,0.0,0.7739648470055575,0.7352844325968864,0.6153038361635789,,0.37981486806345055
NOVEL_DIA_W4361204578,2023,0.9216992259025574,0.0,0.0,1069,69,6.975413927455952,0.0,0.8177040108119048,0.7502514260724108,0.6474179501755744,,0.3601322443505942
NOVEL_DIA_W4360980141,2023,0.92762291431427,0.7178217821782178,202.0,1061,19,6.967909201801884,0.717821781460396,0.8314952489868955,0.7494442437054857,0.8005554549534546,13.486367225646973,0.38739603659428984
SKG_DIA_W4360980141,2023,0.92762291431427,0.7311320754716981,212.0,1061,19,6.967909201801884,0.731132074740566,0.8314952489868955,0.7494442437054857,0.8032175136094886,13.490968704223633,0.38634253018000075
NOVEL_MT_W4323313312,2023,0.9254773259162904,0.0,0.0,522,45,6.259581464064923,0.0,0.8264999962717923,0.6732589590914702,0.6458758932994016,,0.36367857097850287
SKG_NLI_W4323313312,2023,0.9254773259162904,0.0,0.0,522,45,6.259581464064923,0.0,0.8264999962717923,0.6732589590914702,0.6458758932994016,,0.3628076605662749
BLOG_QA_W4386961654,2023,0.92509126663208,0.0,0.0,481,152,6.1779441140506,0.0,0.8256011921537895,0.6644783277331019,0.6443686672809629,,0.3706618398395839
NOVEL_DIA_W4386961654,2023,0.92509126663208,0.0,0.0,481,152,6.1779441140506,0.0,0.8256011921537895,0.6644783277331019,0.6443686672809629,,0.3565785127467461
BLOG_DIA_W4384823096,2023,0.9139878153800964,0.0,0.0,479,218,6.173786103901937,0.0,0.7997506864996221,0.6640311065249984,0.6262285912022353,,0.36821124029112146
NOVEL_DIA_W4378574344,2023,0.927034854888916,0.0,0.0,634,69,6.453624998892692,0.0,0.8301261581380134,0.6941296113909188,0.6505012718357013,,0.35454227805384536
SKG_SA_W4321506460,2023,0.9108129739761353,0.0,0.0,326,101,5.7899601708972535,0.0,0.7923591778775149,0.6227481150645385,0.6169262360207143,,0.3767574961274561
SKG_SA_W4381511236,2023,0.9158607721328736,0.7654320987654321,324.0,323,46,5.780743515792329,0.7654320979999999,0.8041112117119095,0.6217568034795916,0.7781399481462958,13.404962539672852,0.41835641896747405
NOVEL_DIA_W4389437528,2023,0.93941068649292,0.0,0.0,1397,19,7.242797922793756,0.0,0.8589389567529646,0.7790103249560345,0.6791583022226786,,0.3415765186771173
NOVEL_QA_W4386071687,2023,0.9368392825126648,0.0,0.0,440,99,6.089044875446846,0.0,0.8529523412743888,0.6549166327236211,0.6625583021644342,,0.3583538227353142
NOVEL_MT_W4382007903,2023,0.916484534740448,0.0,0.0,350,196,5.860786223465865,0.0,0.8055634249425551,0.630365920616339,0.6269309895214225,,0.3731000280766596
NOVEL_QA_W4388424540,2023,0.9136527180671692,0.7205882352941176,408.0,341,90,5.834810737062605,0.7205882345735294,0.7989705295208652,0.6275720870288779,0.7661542262821993,13.914328575134277,0.30405060524266275
NOVEL_MT_W4385827828,2023,0.8851041793823242,0.0,0.0,333,11,5.811140992976701,0.0,0.7325052347271437,0.625026251120084,0.575256289421009,,0.4059762136735947
NOVEL_SA_W4385827828,2023,0.8851041793823242,0.0,0.0,333,11,5.811140992976701,0.0,0.7325052347271437,0.625026251120084,0.575256289421009,,0.4036917705451232
NOVEL_MT_W4382372079,2023,0.9349929690361024,0.0,0.0,406,94,6.008813185442595,0.0,0.8486538456191108,0.6462871893002051,0.6586864108633981,,0.3537093387722095
NOVEL_MT_W4388616071,2023,0.9324415326118468,0.0,0.0,314,56,5.752572638825633,0.0,0.8427137176161456,0.6187268412669144,0.6517722864579933,,0.3563823963735439
SKG_NLI_W4388616071,2023,0.9324415326118468,0.0,0.0,314,56,5.752572638825633,0.0,0.8427137176161456,0.6187268412669144,0.6517722864579933,,0.3555114859613159
NOVEL_MT_W4367676419,2023,0.911995530128479,0.0,0.0,308,1520,5.733341276897746,0.0,0.7951123465823419,0.616658382411029,0.6182444808487422,,0.3778030133387556
SKG_SUM_W4387835442,2023,0.9120357632637024,0.0,0.0,1139,68,7.038783541388542,0.0,0.7952060153764828,0.7570672428421438,0.6323509350477523,,0.3777429275433704
SKG_MT_W4360980141,2023,0.92762291431427,0.7311320754716981,212.0,1061,19,6.967909201801884,0.731132074740566,0.8314952489868955,0.7494442437054857,0.8032175136094886,13.490968704223633,0.38634253018000075
SKG_QA_W4360980141,2023,0.92762291431427,0.7311320754716981,212.0,1061,19,6.967909201801884,0.731132074740566,0.8314952489868955,0.7494442437054857,0.8032175136094886,13.490968704223633,0.38634253018000075
SKG_SUM_W4360980141,2023,0.92762291431427,0.7311320754716981,212.0,1061,19,6.967909201801884,0.731132074740566,0.8314952489868955,0.7494442437054857,0.8032175136094886,13.490968704223633,0.38634253018000075
NOVEL_DIA_W4320495408,2023,0.9274331331253052,0.6363636363636364,77.0,1055,22,6.962243464266207,0.6363636357272726,0.8310534098157177,0.748834856547949,0.7838935996712518,13.424347877502441,0.4017941655962518
NOVEL_DIA_W4323050332,2023,0.9236856698989868,0.6826923076923077,104.0,1049,17,6.956545443151569,0.6826923070096154,0.8223287514079617,0.7482219970801802,0.7869907870955143,13.859597206115723,0.306070127282806
SKG_DIA_W4323050332,2023,0.9236856698989868,0.6851851851851852,108.0,1049,17,6.956545443151569,0.6851851845,0.8223287514079617,0.7482219970801802,0.7874893625935913,13.875591278076172,0.30240829182704604
SKG_MT_W4323050332,2023,0.9236856698989868,0.6851851851851852,108.0,1049,17,6.956545443151569,0.6851851845,0.8223287514079617,0.7482219970801802,0.7874893625935913,13.875591278076172,0.30240829182704604
SKG_QA_W4323050332,2023,0.9236856698989868,0.6851851851851852,108.0,1049,17,6.956545443151569,0.6851851845,0.8223287514079617,0.7482219970801802,0.7874893625935913,13.875591278076172,0.30240829182704604
SKG_SUM_W4323050332,2023,0.9236856698989868,0.6851851851851852,108.0,1049,17,6.956545443151569,0.6851851845,0.8223287514079617,0.7482219970801802,0.7874893625935913,13.875591278076172,0.30240829182704604
BLOG_SUM_W4386448978,2023,0.9336820840835572,0.0,0.0,936,327,6.842683282238422,0.0,0.84560190815312,0.7359753763793595,0.6655188733451199,,0.35506477579388374
NOVEL_DIA_W4361289889,2023,0.8740986585617065,0.0,0.0,1469,6,7.293017679772782,0.0,0.7068827258563445,0.784411788536887,0.5732590869531298,,0.41000182258059636
NOVEL_DIA_W4368367885,2023,0.9296654462814332,0.7294117647058823,85.0,1116,24,7.018401799069201,0.7294117639764705,0.8362505708204144,0.7548750530452434,0.8067452576741085,13.524369239807129,0.37655559801861754
SKG_SA_W4319440851,2023,0.8757874369621277,0.0,0.0,478,39,6.171700597410915,0.0,0.7108144561443416,0.6638067966510262,0.5639507989661416,,0.4134526209073841
SKG_QA_W4380871934,2023,0.900780200958252,0.7958333333333333,480.0,753,188,6.625392368007956,0.7958333325374999,0.7690013722961702,0.7126043162574204,0.768728058740561,13.711397171020508,0.3639977780953623
BLOG_DIA_W4386961654,2023,0.92509126663208,0.0,0.0,481,152,6.1779441140506,0.0,0.8256011921537895,0.6644783277331019,0.6443686672809629,,0.3565785127467461
SKG_QA_W4387835442,2023,0.9120357632637024,0.0,0.0,1139,68,7.038783541388542,0.0,0.7952060153764828,0.7570672428421438,0.6323509350477523,,0.38433966938937186
SKG_SA_W4362659486,2023,0.9273049235343932,0.0,0.0,296,45,5.6937321388027,0.0,0.8307549185917213,0.6123981603438713,0.642768259048592,,0.3594794128060632
NOVEL_DIA_W4318671267,2023,0.9115028381347656,0.0,0.0,370,10,5.916202062607435,0.0,0.7939652854677198,0.6363262568451777,0.6194083255119216,,0.3708146707554774
BLOG_QA_W4385416665,2023,0.9257229566574096,0.0,0.0,508,135,6.2324480165505225,0.0,0.8270718616060957,0.6703405792069713,0.6459843610449642,,0.3700000385860461
BLOG_SA_W4385416665,2023,0.9257229566574096,0.0,0.0,508,135,6.2324480165505225,0.0,0.8270718616060957,0.6703405792069713,0.6459843610449642,,0.36113678844959474
SKG_SUM_W4380871934,2023,0.900780200958252,0.0,0.0,753,188,6.625392368007956,0.0,0.7690013722961702,0.7126043162574204,0.609561392233061,,0.38953501692951115
SKG_QA_W4368358112,2023,0.9206903576850892,0.5529411764705883,85.0,699,6,6.551080335043404,0.552941175917647,0.8153552137605996,0.7046115706962506,0.7517980418855742,13.606603622436523,0.3671309844265742
SKG_QA_W4389132715,2023,0.905223548412323,0.0,0.0,679,50,6.522092798170152,0.0,0.7793461539211063,0.7014937713651053,0.6156916848812849,,0.3914766070442913
SKG_QA_W4384665204,2023,0.8801433444023132,0.0,0.0,632,726,6.450470422144176,0.0,0.7209556642566779,0.6937903160130612,0.5740479965809806,,0.4177523273932841
SKG_QA_W4376611376,2023,0.9168742895126344,0.0,0.0,607,94,6.410174881966167,0.0,0.8064708327127601,0.6894562669089768,0.6334752095898297,,0.3792705015880471
SKG_QA_W4382464460,2023,0.9315614700317384,0.0,0.0,601,73,6.400257445308821,0.0,0.8406647994746758,0.6883895816810406,0.657304317800377,,0.3638832165451851
SKG_QA_W4320891754,2023,0.9027379751205444,0.0,0.0,574,223,6.354370040797351,0.0,0.773559365203365,0.6834540909658612,0.6098369647389416,,0.3940806619672749
SKG_QA_W4384922756,2023,0.8359691500663757,0.0,0.0,1182,1189,7.075808863978387,0.0,0.618111491347336,0.7610495586391296,0.5087829998070481,,0.4640322052024879
SKG_SUM_W4384922756,2023,0.8359691500663757,0.0,0.0,1182,1189,7.075808863978387,0.0,0.618111491347336,0.7610495586391296,0.5087829998070481,,0.45743546335648644
SKG_SUM_W4380730833,2023,0.8965139389038086,0.0,0.0,568,306,6.343880434126331,0.0,0.7590688721340384,0.6823258651077663,0.5995807970046034,,0.39400464200247043
SKG_QA_W4376321189,2023,0.8776046633720398,0.0,0.0,525,54,6.26530121273771,0.0,0.7150452327306703,0.6738741555003375,0.5679190784615029,,0.42041202157998747
SKG_MT_W4366091323,2023,0.9439388513565063,0.7724425887265136,958.0,799,258,6.684611727667927,0.772442587954071,0.8694812060728082,0.7189737460142853,0.8350227364432085,13.599273681640625,0.3444524744768007
SKG_NLI_W4366091323,2023,0.9439388513565063,0.7724425887265136,958.0,799,258,6.684611727667927,0.772442587954071,0.8694812060728082,0.7189737460142853,0.8350227364432085,13.599273681640625,0.3444524744768007
SKG_PAR_W4366091323,2023,0.9439388513565063,0.7724425887265136,958.0,799,258,6.684611727667927,0.772442587954071,0.8694812060728082,0.7189737460142853,0.8350227364432085,13.599273681640625,0.3444524744768007
SKG_QA_W4366091323,2023,0.9439388513565063,0.7724425887265136,958.0,799,258,6.684611727667927,0.772442587954071,0.8694812060728082,0.7189737460142853,0.8350227364432085,13.599273681640625,0.3444524744768007
SKG_DIA_W4385827828,2023,0.8851041793823242,0.0,0.0,333,11,5.811140992976701,0.0,0.7325052347271437,0.625026251120084,0.575256289421009,,0.3984716935887367
NOVEL_QA_W4379929708,2023,0.9189901351928712,0.0,0.0,326,110,5.7899601708972535,0.0,0.8113968399044913,0.6227481150645385,0.6302525994395978,,0.37705379835176805
NOVEL_MT_W2499368528,2023,0.9189714193344116,0.0,0.0,323,0,5.780743515792329,0.0,0.8113532665691425,0.6217568034795916,0.6301229669463589,,0.3704945993446953
SKG_DIA_W4389437528,2023,0.93941068649292,0.0,0.0,1397,19,7.242797922793756,0.0,0.8589389567529646,0.7790103249560345,0.6791583022226786,,0.3415765186771173
SKG_MT_W4389437528,2023,0.93941068649292,0.0,0.0,1397,19,7.242797922793756,0.0,0.8589389567529646,0.7790103249560345,0.6791583022226786,,0.3490810387619753
SKG_QA_W4389437528,2023,0.93941068649292,0.0,0.0,1397,19,7.242797922793756,0.0,0.8589389567529646,0.7790103249560345,0.6791583022226786,,0.3556598457699551
NOVEL_DIA_W4318263917,2023,0.8817081451416016,0.0,0.0,1322,0,7.187657164114956,0.0,0.7245987558901366,0.7730795754315296,0.5845270866662485,,0.40202960906538987
NOVEL_DIA_W4367595583,2023,0.9203968048095704,0.0,0.0,1304,166,7.173958319756794,0.0,0.8146717784848299,0.77160617505384,0.6474308624447649,,0.36149674889777794
NOVEL_DIA_W4387835442,2023,0.9120357632637024,0.0,0.0,1139,68,7.038783541388542,0.0,0.7952060153764828,0.7570672428421438,0.6323509350477523,,0.3702563422965341
SKG_DIA_W4387835442,2023,0.9120357632637024,0.0,0.0,1139,68,7.038783541388542,0.0,0.7952060153764828,0.7570672428421438,0.6323509350477523,,0.3702563422965341
SKG_MT_W4387835442,2023,0.9120357632637024,0.0,0.0,1139,68,7.038783541388542,0.0,0.7952060153764828,0.7570672428421438,0.6323509350477523,,0.3777608623813921
SKG_NLI_W4387835442,2023,0.9120357632637024,0.0,0.0,1139,68,7.038783541388542,0.0,0.7952060153764828,0.7570672428421438,0.6323509350477523,,0.3768899519691641
SKG_SUM_W4319460874,2023,0.937935471534729,0.6927374301675978,179.0,1904,21,7.552237287560802,0.6927374294748603,0.8555044343011263,0.8122925540988273,0.8186298453156433,13.695991516113281,0.3285985178338421
NOVEL_DIA_W4324046518,2023,0.9214681386947632,0.0,0.0,1716,25,7.448333860897476,0.0,0.8171660050120755,0.8011170604523303,0.6521279095536858,,0.3603743469605174
SKG_MT_W4324046518,2023,0.9214681386947632,0.0,0.0,1716,25,7.448333860897476,0.0,0.8171660050120755,0.8011170604523303,0.6521279095536858,,0.3678788670453754
SKG_QA_W4324046518,2023,0.9214681386947632,0.0,0.0,1716,25,7.448333860897476,0.0,0.8171660050120755,0.8011170604523303,0.6521279095536858,,0.37445767405335517
NOVEL_DIA_W4317910584,2023,0.9304698705673218,0.0,0.0,1568,94,7.358193752733032,0.0,0.8381233916288993,0.7914219017993785,0.6658285643201672,,0.35094352298294673
SKG_DIA_W4317910584,2023,0.9304698705673218,0.0,0.0,1568,94,7.358193752733032,0.0,0.8381233916288993,0.7914219017993785,0.6658285643201672,,0.35094352298294673
SKG_MT_W4317910584,2023,0.9304698705673218,0.0,0.0,1568,94,7.358193752733032,0.0,0.8381233916288993,0.7914219017993785,0.6658285643201672,,0.35844804306780476
SKG_NLI_W4317910584,2023,0.9304698705673218,0.0,0.0,1568,94,7.358193752733032,0.0,0.8381233916288993,0.7914219017993785,0.6658285643201672,,0.35757713265557667
SKG_QA_W4317910584,2023,0.9304698705673218,0.0,0.0,1568,94,7.358193752733032,0.0,0.8381233916288993,0.7914219017993785,0.6658285643201672,,0.3650268500757845
NOVEL_DIA_W4384154918,2023,0.8941106796264648,0.0,0.0,1073,28,6.97914527506881,0.0,0.7534737228306805,0.7506527569320319,0.6024968816746795,,0.38903587394214517
SKG_SA_W4360620450,2023,0.9223556518554688,0.0,0.0,3245,265,8.085178748074537,0.0,0.8192322692265348,0.8696138965914543,0.6604239781177198,,0.3646646050203971
NOVEL_DIA_W4367310920,2023,0.8849126696586609,0.0,0.0,2035,19,7.618742377670413,0.0,0.7320593712670324,0.8194456118549291,0.5943861210724155,,0.39867233214578685
SKG_DIA_W4388503650,2023,0.9116207361221312,0.0,0.0,1410,71,7.252053951852814,0.0,0.7942397697266989,0.7800058714674741,0.6339684259554366,,0.3706911528389369
SKG_QA_W4388503650,2023,0.9116207361221312,0.0,0.0,1410,71,7.252053951852814,0.0,0.7942397697266989,0.7800058714674741,0.6339684259554366,,0.38477447993177466
SKG_SUM_W4388503650,2023,0.9116207361221312,0.0,0.0,1410,71,7.252053951852814,0.0,0.7942397697266989,0.7800058714674741,0.6339684259554366,,0.3781777380857732
NOVEL_MT_W4385527149,2023,0.9386612772941588,0.0,0.0,298,21,5.700443573390687,0.0,0.8571942193474303,0.6131200190640842,0.6613479554496096,,0.34986617059446573
NOVEL_SA_W4376138804,2023,0.886925220489502,0.6428571428571429,14.0,368,8,5.910796644040527,0.6428571422142857,0.7367448925028429,0.6357448686966726,0.7078673400645145,14.116949081420898,0.2856622697144312
NOVEL_SA_W4384277430,2023,0.9074922800064088,0.0,0.0,367,109,5.908082938168931,0.0,0.7846281025305737,0.6354529918673862,0.6127849709581401,,0.3802364800335797
SKG_DIA_W4366091323,2023,0.9439388513565063,0.7705442902881536,937.0,799,258,6.684611727667927,0.7705442895176092,0.8694812060728082,0.7189737460142853,0.8346430767559162,13.595353126525879,0.3453500837761048
NOVEL_SA_W4386800155,2023,0.9233832359313964,0.0,0.0,339,337,5.828945617610208,0.0,0.8216246396131887,0.6269412550411264,0.6378313732333447,,0.3635880383464029
NOVEL_SA_W4319831789,2023,0.9332944750785828,0.0,0.0,332,42,5.808142489980444,0.0,0.8446994960519357,0.6247037424958761,0.6537600214859426,,0.3532043529489667
SKG_SA_W4319831789,2023,0.9332944750785828,0.0,0.0,332,42,5.808142489980444,0.0,0.8446994960519357,0.6247037424958761,0.6537600214859426,,0.3532043529489667
NOVEL_SUM_W4319831789,2023,0.9332944750785828,0.0,0.0,332,42,5.808142489980444,0.0,0.8446994960519357,0.6247037424958761,0.6537600214859426,,0.3554708612394166
NOVEL_SA_W4322502716,2023,0.9098898768424988,0.0,0.0,324,58,5.783825182329737,0.0,0.7902100688184597,0.6220882568870044,0.6153558738616222,,0.37772459520403096
NOVEL_SA_W4361019934,2023,0.8962827920913696,0.0,0.0,503,66,6.222576268071369,0.0,0.7585307275656251,0.6692788080416557,0.5978993901001031,,0.3919802987678065
SKG_SA_W4366091323,2023,0.9439388513565063,0.7724425887265136,958.0,799,258,6.684611727667927,0.772442587954071,0.8694812060728082,0.7189737460142853,0.8350227364432085,13.599273681640625,0.3444524744768007
SKG_SUM_W4366091323,2023,0.9439388513565063,0.7724425887265136,958.0,799,258,6.684611727667927,0.772442587954071,0.8694812060728082,0.7189737460142853,0.8350227364432085,13.599273681640625,0.3444524744768007
NOVEL_SA_W4315436281,2023,0.8575472831726074,0.0,0.0,714,96,6.572282542694008,0.0,0.6683486328639768,0.706892006909955,0.5385332436957793,,0.4325622413835482
NOVEL_DIA_W4319460874,2023,0.937935471534729,0.6982248520710059,169.0,1904,21,7.552237287560802,0.698224851372781,0.8555044343011263,0.8122925540988273,0.8197273296952274,13.682231903076172,0.3317487749416892
NOVEL_QA_W4319460874,2023,0.937935471534729,0.6982248520710059,169.0,1904,21,7.552237287560802,0.698224851372781,0.8555044343011263,0.8122925540988273,0.8197273296952274,13.682231903076172,0.3317487749416892
SKG_DIA_W4319460874,2023,0.937935471534729,0.6927374301675978,179.0,1904,21,7.552237287560802,0.6927374294748603,0.8555044343011263,0.8122925540988273,0.8186298453156433,13.695991516113281,0.3285985178338421
SKG_QA_W4319460874,2023,0.937935471534729,0.6927374301675978,179.0,1904,21,7.552237287560802,0.6927374294748603,0.8555044343011263,0.8122925540988273,0.8186298453156433,13.695991516113281,0.3285985178338421
NOVEL_DIA_W4319662928,2023,0.9475037455558776,0.4010152284263959,197.0,3286,25,8.097730573664219,0.4010152280253806,0.8777808163080395,0.8709639275926834,0.781746009779972,13.909722328186035,0.26964057431921484
SKG_MT_W4319662928,2023,0.9475037455558776,0.4221105527638191,199.0,3286,25,8.097730573664219,0.4221105523417085,0.8777808163080395,0.8709639275926834,0.7859650746432376,13.929695129394531,0.26506781062295454
SKG_NLI_W4319662928,2023,0.9475037455558776,0.4221105527638191,199.0,3286,25,8.097730573664219,0.4221105523417085,0.8777808163080395,0.8709639275926834,0.7859650746432376,13.929695129394531,0.26506781062295454
SKG_QA_W4319662928,2023,0.9475037455558776,0.0,0.0,3286,25,8.097730573664219,0.0,0.8777808163080395,0.8709639275926834,0.701542964174896,,0.34718100897017135
NOVEL_DIA_W4360620450,2023,0.9223556518554688,0.0,0.0,3245,265,8.085178748074537,0.0,0.8192322692265348,0.8696138965914543,0.6604239781177198,,0.3594445280640107
SKG_DIA_W4360620450,2023,0.9223556518554688,0.0,0.0,3245,265,8.085178748074537,0.0,0.8192322692265348,0.8696138965914543,0.6604239781177198,,0.3594445280640107
SKG_MT_W4360620450,2023,0.9223556518554688,0.0,0.0,3245,265,8.085178748074537,0.0,0.8192322692265348,0.8696138965914543,0.6604239781177198,,0.36694904814886875
SKG_PAR_W4360620450,2023,0.9223556518554688,0.0,0.0,3245,265,8.085178748074537,0.0,0.8192322692265348,0.8696138965914543,0.6604239781177198,,0.35754465150739334
SKG_QA_W4360620450,2023,0.9223556518554688,0.0,0.0,3245,265,8.085178748074537,0.0,0.8192322692265348,0.8696138965914543,0.6604239781177198,,0.3735278551568485
BLOG_SA_W4319167005,2023,0.9165465235710144,0.0,0.0,192,112,5.262690188904886,0.0,0.8057077442698243,0.5660367772100372,0.6205990987098807,,0.3707506412509169
SKG_DIA_W4322766882,2023,0.943703830242157,0.5488215488215489,297.0,771,38,6.648984550024776,0.5488215482727273,0.8689340415464406,0.715141809857995,0.7895323197228534,13.665974617004395,0.3294275498873881
SKG_NLI_W4322766882,2023,0.943703830242157,0.5488215488215489,297.0,771,38,6.648984550024776,0.5488215482727273,0.8689340415464406,0.715141809857995,0.7895323197228534,13.66318130493164,0.33006707740810365
SKG_PAR_W4322766882,2023,0.943703830242157,0.5488215488215489,297.0,771,38,6.648984550024776,0.5488215482727273,0.8689340415464406,0.715141809857995,0.7895323197228534,13.66318130493164,0.33006707740810365
BLOG_SUM_W2190691619,2023,0.9175821542739868,0.0,0.0,1991,26,7.596894438144544,0.0,0.8081188484153065,0.8170957229513461,0.6473927661858492,,0.37193215267589974
BLOG_SUM_W4382358979,2023,0.8883090019226074,0.8059299191374663,371.0,1552,1,7.347943823148687,0.8059299183315363,0.7399665439469589,0.7903194547807825,0.7581945099072568,,0.4026006896866562
NOVEL_SA_W4384498679,2023,0.8794477581977844,0.0,0.0,369,86,5.91350300563827,0.0,0.7193362348824173,0.6360359556012335,0.5671389599778154,,0.40961782047525
SKG_SUM_W4322766882,2023,0.943703830242157,0.5488215488215489,297.0,771,38,6.648984550024776,0.5488215482727273,0.8689340415464406,0.715141809857995,0.7895323197228534,13.665974617004395,0.3294275498873881
SKG_DIA_W4376226279,2023,0.9167250394821168,0.0,0.0,761,443,6.635946555686647,0.0,0.8061233561786428,0.7137394882256108,0.635660298147611,,0.3653435389355621
SKG_MT_W4376226279,2023,0.9167250394821168,0.0,0.0,761,443,6.635946555686647,0.0,0.8061233561786428,0.7137394882256108,0.635660298147611,,0.3728480590204201
SKG_NLI_W4376226279,2023,0.9167250394821168,0.0,0.0,761,443,6.635946555686647,0.0,0.8061233561786428,0.7137394882256108,0.635660298147611,,0.3719771486081921
BLOG_SA_W4386634686,2023,0.9408213496208192,0.0,0.0,191,155,5.2574953720277815,0.0,0.8622231928284252,0.565478040651782,0.6601040390450759,,0.34531868939954646
BLOG_SA_W4386836424,2023,0.920117735862732,0.7396907216494846,388.0,186,121,5.231108616854587,0.7396907209097938,0.8140220639749508,0.5626399724161192,0.7740175862060361,,0.36700919738360993
BLOG_SA_W4319599375,2023,0.9130976796150208,0.0,0.0,182,60,5.209486152841421,0.0,0.7976783164674706,0.5603143348797969,0.6144062550152091,,0.37436388376197605
BLOG_SA_W4377197101,2023,0.9104923009872437,0.6982758620689655,116.0,182,8,5.209486152841421,0.6982758613706896,0.7916126028960648,0.5603143348797969,0.7498154277893629,,0.3770934548691086
BLOG_SA_W4382310424,2023,0.924319863319397,0.0,0.0,182,163,5.209486152841421,0.0,0.8238052491407922,0.5603143348797969,0.6326951078865342,,0.3626067640589813
BLOG_SA_W4383068763,2023,0.9144910573959352,0.0,0.0,178,98,5.187385805840755,0.0,0.8009223096535968,0.5579372979001445,0.6164393465475321,,0.37290408682821924
BLOG_SA_W3043638540,2023,0.9284817576408386,0.0,0.0,175,150,5.170483995038151,0.0,0.8334947655124929,0.5561193975160615,0.6390582756103511,,0.358246481691716
BLOG_SUM_W4385118605,2023,0.9030573964118958,0.8266494178525227,773.0,2602,0,7.864419904994565,0.8266494170258731,0.7743030260445528,0.8458698380221229,0.7919289854385738,,0.3871492727427389
BLOG_SUM_W4388823657,2023,0.914643168449402,0.0,0.0,2234,107,7.711996507047669,0.0,0.8012764470797419,0.8294757038724139,0.6438410833430607,,0.37501123327690383
SKG_QA_W4361019934,2023,0.8962827920913696,0.0,0.0,503,66,6.222576268071369,0.0,0.7585307275656251,0.6692788080416557,0.5978993901001031,,0.40084354890425783
BLOG_SUM_W4362515116,2023,0.9375541806221008,0.7832093517534537,941.0,1367,0,7.221105098182496,0.7832093509702444,0.8546167316698371,0.7766771196768357,0.8325412943306183,,0.351008105211361
BLOG_SA_W4383605161,2023,0.926602065563202,0.7927063339731286,521.0,193,0,5.267858159063328,0.7927063331804223,0.829118559450224,0.5665926262279729,0.7955835208740385,,0.36021577441973707
NOVEL_SA_W4321153003,2023,0.9284184575080872,0.0,0.0,443,0,6.095824562432225,0.0,0.8333473932763776,0.6556458324359254,0.6489077585370568,,0.3583127991979679
BLOG_DIA_W4382280288,2023,0.9317424893379213,0.0,0.0,413,55,6.025865973825314,0.0,0.8410862396640185,0.6481213283112662,0.6535725005959395,,0.349610241367143
BLOG_DIA_W3092541244,2023,0.9372813105583192,0.0,0.0,405,414,6.0063531596017325,0.0,0.8539814490926853,0.6460225974187087,0.6623892741067505,,0.343807397124243
BLOG_NLI_W3092541244,2023,0.9372813105583192,0.0,0.0,405,414,6.0063531596017325,0.0,0.8539814490926853,0.6460225974187087,0.6623892741067505,,0.350441006796873
