paper_id,structural_novelty,triple_count
NOVEL_MT_286,0.6810344827586207,116
NOVEL_MT_283,0.6666666666666666,90
NOVEL_MT_282,0.7164179104477612,67
NOVEL_MT_287,0.6703296703296703,91
NOVEL_MT_289,0.6666666666666666,114
NOVEL_MT_281,0.71875,32
NOVEL_DIA_2,0.6170212765957447,94
NOVEL_DIA_1,0.6212121212121212,132
NOVEL_MT_277,0.6792452830188679,159
NOVEL_MT_275,0.788135593220339,236
NOVEL_MT_274,0.7048458149779736,227
NOVEL_MT_271,0.6378205128205128,312
NOVEL_MT_290,0.6666666666666666,57
NOVEL_MT_291,0.5909090909090909,132
NOVEL_MT_270,0.5555555555555556,63
NOVEL_MT_269,0.7466666666666667,225
NOVEL_MT_268,0.8372093023255814,43
NOVEL_MT_295,0.6575342465753424,146
NOVEL_MT_298,0.8,25
NOVEL_MT_300,0.7458563535911602,181
NOVEL_MT_301,0.7540983606557377,61
NOVEL_MT_303,0.7006802721088435,147
NOVEL_MT_267,0.75,60
NOVEL_MT_266,0.6756756756756757,74
NOVEL_MT_265,0.673469387755102,49
NOVEL_MT_264,0.7112676056338029,284
NOVEL_MT_304,0.6081871345029239,171
NOVEL_MT_262,0.6428571428571429,70
NOVEL_MT_261,0.5698924731182796,93
NOVEL_MT_305,0.7857142857142857,98
NOVEL_QA_0,0.7215189873417721,79
NOVEL_MT_259,0.7320261437908496,153
NOVEL_QA_1,0.7325581395348837,86
NOVEL_QA_2,0.6884057971014492,138
NOVEL_MT_258,0.7704918032786885,122
NOVEL_MT_257,0.77,100
NOVEL_MT_256,0.6442307692307693,208
NOVEL_MT_255,0.5806451612903226,62
NOVEL_MT_254,0.7458333333333333,240
NOVEL_MT_253,0.6,60
NOVEL_MT_252,0.7028571428571428,175
NOVEL_MT_250,0.6556291390728477,151
NOVEL_MT_247,0.6666666666666666,165
NOVEL_MT_246,0.64,75
NOVEL_MT_245,0.7052631578947368,95
NOVEL_QA_3,0.6060606060606061,66
NOVEL_QA_4,0.7615384615384615,130
NOVEL_MT_243,0.6143790849673203,153
NOVEL_QA_5,0.75,12
NOVEL_QA_7,0.7142857142857143,21
NOVEL_QA_8,0.6682692307692307,208
NOVEL_QA_10,0.7833333333333333,120
NOVEL_QA_12,0.6986301369863014,146
NOVEL_MT_238,0.6111111111111112,126
NOVEL_MT_236,0.7012987012987013,154
NOVEL_MT_235,0.6808510638297872,47
NOVEL_MT_234,0.8666666666666667,75
NOVEL_QA_13,0.7666666666666667,30
NOVEL_QA_14,0.7898550724637681,138
NOVEL_MT_230,0.6842105263157895,190
NOVEL_QA_15,0.66,200
NOVEL_MT_228,0.7289156626506024,166
NOVEL_MT_227,0.6982248520710059,169
NOVEL_MT_224,0.7014925373134329,134
NOVEL_MT_221,0.6766467065868264,167
NOVEL_MT_219,0.6451612903225806,155
NOVEL_MT_218,0.6717557251908397,131
NOVEL_MT_215,0.6545454545454545,165
NOVEL_MT_214,0.7916666666666666,24
NOVEL_QA_16,0.7085714285714285,175
NOVEL_MT_213,0.6875,128
NOVEL_MT_210,0.6,230
NOVEL_QA_17,0.7897435897435897,195
NOVEL_MT_209,0.6291390728476821,151
NOVEL_MT_208,0.7043795620437956,274
NOVEL_QA_18,0.7105263157894737,38
NOVEL_QA_21,0.6692913385826772,127
NOVEL_QA_22,0.7916666666666666,120
NOVEL_QA_23,0.6333333333333333,120
NOVEL_QA_24,0.6881720430107527,93
NOVEL_QA_25,0.7583892617449665,149
NOVEL_MT_207,0.6470588235294118,102
NOVEL_MT_205,0.6496350364963503,137
NOVEL_MT_202,0.7094017094017094,117
NOVEL_QA_26,0.7714285714285715,35
NOVEL_QA_27,0.7573529411764706,136
NOVEL_MT_198,0.6973684210526315,228
NOVEL_QA_30,0.7777777777777778,225
NOVEL_QA_32,0.7916666666666666,168
NOVEL_QA_33,0.7115384615384616,52
NOVEL_QA_34,0.6946564885496184,131
NOVEL_QA_35,0.6834170854271356,199
NOVEL_MT_193,0.6829268292682927,41
NOVEL_MT_192,0.8,50
NOVEL_MT_190,0.7469879518072289,83
NOVEL_MT_189,0.6071428571428571,56
NOVEL_QA_36,0.8723404255319149,47
NOVEL_QA_37,0.74235807860262,229
NOVEL_MT_187,0.6923076923076923,78
NOVEL_MT_186,0.6518518518518519,135
NOVEL_MT_185,0.6743119266055045,218
NOVEL_MT_182,0.8,105
NOVEL_MT_183,1.0,4
NOVEL_MT_181,0.7714285714285715,35
NOVEL_MT_180,0.774390243902439,164
NOVEL_MT_179,0.6770833333333334,96
NOVEL_MT_177,0.782608695652174,92
NOVEL_MT_174,0.6323529411764706,68
NOVEL_MT_172,0.6859903381642513,207
NOVEL_MT_168,0.7419354838709677,155
NOVEL_QA_39,0.782608695652174,69
NOVEL_QA_40,0.75,208
NOVEL_MT_167,0.7205882352941176,204
NOVEL_QA_43,0.7301587301587301,63
NOVEL_QA_44,0.7983193277310925,119
NOVEL_QA_45,0.7875,160
NOVEL_MT_165,0.7339449541284404,109
NOVEL_QA_46,0.7346938775510204,147
NOVEL_QA_47,0.6886792452830188,106
NOVEL_QA_48,0.6838709677419355,155
NOVEL_QA_50,0.6698113207547169,106
NOVEL_MT_161,0.7037037037037037,27
NOVEL_MT_156,0.7322834645669292,127
NOVEL_MT_155,0.6,40
NOVEL_MT_154,0.7534246575342466,146
NOVEL_MT_153,0.5846994535519126,183
NOVEL_QA_52,0.7738095238095238,84
NOVEL_QA_53,0.7666666666666667,150
NOVEL_QA_54,0.6952380952380952,105
NOVEL_QA_55,0.6493506493506493,77
NOVEL_QA_57,0.7280701754385965,114
NOVEL_QA_58,0.6349206349206349,126
NOVEL_QA_59,0.6645962732919255,161
NOVEL_MT_150,0.6206896551724138,174
NOVEL_MT_148,0.71,200
NOVEL_QA_60,0.7631578947368421,114
NOVEL_QA_61,0.784,125
NOVEL_QA_62,0.7469879518072289,83
NOVEL_QA_63,0.5844155844155844,154
NOVEL_MT_144,0.7198275862068966,232
NOVEL_QA_64,0.609375,128
NOVEL_QA_65,0.6058394160583942,137
NOVEL_MT_141,0.6756756756756757,185
NOVEL_MT_140,0.7558139534883721,172
NOVEL_QA_66,0.6403508771929824,228
NOVEL_MT_139,0.6789473684210526,190
NOVEL_QA_67,0.6944444444444444,72
NOVEL_QA_69,0.7604166666666666,96
NOVEL_MT_137,0.7040816326530612,98
NOVEL_MT_133,0.6510067114093959,149
NOVEL_MT_132,0.6973684210526315,228
NOVEL_MT_130,0.7282608695652174,92
NOVEL_MT_128,0.8363636363636363,110
NOVEL_MT_127,0.6170212765957447,94
NOVEL_MT_125,0.64,150
NOVEL_QA_70,0.6744186046511628,129
NOVEL_QA_72,0.684931506849315,146
NOVEL_MT_124,0.7692307692307693,65
NOVEL_MT_122,0.6936170212765957,235
NOVEL_QA_74,0.7626262626262627,198
NOVEL_MT_121,0.7407407407407407,81
NOVEL_QA_75,0.7037037037037037,108
NOVEL_QA_76,0.6447368421052632,152
NOVEL_MT_120,0.6649484536082474,194
NOVEL_MT_118,0.6936936936936937,111
NOVEL_QA_77,0.7475728155339806,103
NOVEL_QA_79,0.7272727272727273,275
NOVEL_MT_117,0.7478991596638656,238
NOVEL_QA_80,0.5869565217391305,46
NOVEL_QA_81,0.6830357142857143,224
NOVEL_MT_116,0.6881720430107527,186
NOVEL_MT_115,0.7094017094017094,117
NOVEL_QA_83,0.6041666666666666,96
NOVEL_QA_84,0.6538461538461539,130
NOVEL_QA_86,0.6257309941520468,171
NOVEL_MT_113,0.7197452229299363,157
NOVEL_MT_112,0.8095238095238095,126
NOVEL_MT_110,0.7398373983739838,123
NOVEL_MT_109,0.6956521739130435,23
NOVEL_MT_108,0.6153846153846154,156
NOVEL_MT_107,0.7567567567567568,111
NOVEL_MT_105,0.8,40
NOVEL_MT_104,0.6329113924050633,158
NOVEL_MT_101,0.7619047619047619,21
NOVEL_MT_99,0.72,50
NOVEL_MT_96,0.628099173553719,121
NOVEL_SA_0,0.7431192660550459,109
NOVEL_MT_93,0.7077922077922078,308
NOVEL_SA_1,0.5845070422535211,142
NOVEL_SA_2,0.6733333333333333,150
NOVEL_MT_92,0.7236842105263158,76
NOVEL_MT_91,0.6844444444444444,225
NOVEL_MT_89,0.675,120
NOVEL_MT_88,0.7019230769230769,208
NOVEL_SA_3,0.8064516129032258,124
NOVEL_SA_4,0.5705521472392638,163
NOVEL_SA_7,0.8333333333333334,24
NOVEL_SA_8,0.7117903930131004,229
NOVEL_MT_86,0.6995515695067265,223
NOVEL_SA_9,0.6707317073170732,82
NOVEL_MT_83,0.5476190476190477,84
NOVEL_MT_82,0.7422222222222222,225
NOVEL_MT_81,0.7424242424242424,66
NOVEL_MT_78,0.7272727272727273,88
NOVEL_SA_10,0.6987951807228916,83
NOVEL_SA_11,0.7610062893081762,159
NOVEL_MT_77,0.6833333333333333,60
NOVEL_MT_74,0.7290076335877863,262
NOVEL_SA_12,0.60625,160
NOVEL_SA_13,0.7651245551601423,281
NOVEL_MT_71,0.5905511811023622,127
NOVEL_MT_67,0.7258064516129032,62
NOVEL_MT_66,0.7457627118644068,177
NOVEL_MT_64,0.6796875,128
NOVEL_SA_14,0.7394957983193278,119
NOVEL_SA_15,0.7666666666666667,30
NOVEL_MT_63,0.5411764705882353,170
NOVEL_SA_16,0.66,200
NOVEL_MT_62,0.8235294117647058,119
NOVEL_MT_61,0.6721311475409836,61
NOVEL_MT_54,0.6739130434782609,184
NOVEL_MT_53,0.7114093959731543,149
NOVEL_MT_52,0.6825396825396826,126
NOVEL_SA_17,0.7338709677419355,124
NOVEL_SA_18,0.7085714285714285,175
NOVEL_MT_49,0.664179104477612,134
NOVEL_MT_47,0.6494845360824743,97
NOVEL_SA_19,0.7272727272727273,99
NOVEL_MT_45,0.675,40
NOVEL_MT_42,0.7265625,128
NOVEL_MT_40,0.6625,80
NOVEL_MT_39,0.6549295774647887,142
NOVEL_MT_37,0.5822784810126582,158
NOVEL_SA_20,0.575,40
NOVEL_MT_35,0.8333333333333334,48
NOVEL_MT_31,0.7286245353159851,269
NOVEL_SA_21,0.823076923076923,130
NOVEL_SA_22,0.7972972972972973,74
NOVEL_SA_24,0.6333333333333333,120
NOVEL_SA_25,0.6821705426356589,129
NOVEL_SA_26,0.7054263565891473,129
NOVEL_MT_29,0.7263157894736842,95
NOVEL_MT_26,0.6148148148148148,135
NOVEL_SA_27,0.7916666666666666,168
NOVEL_MT_25,0.7021276595744681,141
NOVEL_MT_24,0.788235294117647,85
NOVEL_MT_23,0.7207207207207207,222
NOVEL_SA_28,0.8723404255319149,47
NOVEL_MT_21,0.84,25
NOVEL_MT_19,0.6159420289855072,138
NOVEL_MT_17,0.7520325203252033,246
NOVEL_MT_16,0.797979797979798,99
NOVEL_MT_15,0.7878787878787878,66
NOVEL_MT_11,0.7195121951219512,164
NOVEL_MT_10,0.6833333333333333,120
NOVEL_SA_29,0.7666666666666667,150
NOVEL_SA_30,0.8974358974358975,39
NOVEL_SA_31,0.74235807860262,229
NOVEL_MT_5,0.5955882352941176,136
NOVEL_MT_4,0.8333333333333334,30
NOVEL_SA_33,0.7027027027027027,185
NOVEL_SA_34,0.7514792899408284,169
NOVEL_SA_37,0.6838709677419355,155
NOVEL_MT_2,0.6212121212121212,132
NOVEL_SA_38,0.6363636363636364,66
NOVEL_SA_39,0.6493506493506493,77
NOVEL_SA_40,0.7280701754385965,114
NOVEL_SA_41,0.7619047619047619,168
NOVEL_SA_42,0.7631578947368421,114
NOVEL_SA_43,0.85,40
NOVEL_SA_44,0.7469879518072289,83
NOVEL_SA_45,0.723404255319149,94
NOVEL_SA_46,0.8045454545454546,220
NOVEL_MT_0,0.6164383561643836,73
NOVEL_DIA_71,0.6923076923076923,130
NOVEL_DIA_70,0.7878787878787878,99
NOVEL_DIA_69,0.7303370786516854,89
NOVEL_DIA_68,0.7012987012987013,154
NOVEL_SA_48,0.6779026217228464,267
NOVEL_DIA_67,0.6641221374045801,131
NOVEL_SA_49,0.7447916666666666,192
NOVEL_SA_50,0.7258064516129032,62
NOVEL_SA_51,0.7635135135135135,148
NOVEL_DIA_66,0.6428571428571429,196
NOVEL_DIA_65,0.672514619883041,171
NOVEL_DIA_63,0.6186440677966102,118
NOVEL_SA_52,0.7468879668049793,241
NOVEL_DIA_59,0.59375,160
NOVEL_SA_53,0.6354166666666666,96
NOVEL_SA_55,0.6645962732919255,161
NOVEL_SA_56,0.684931506849315,146
NOVEL_DIA_56,0.6,25
NOVEL_DIA_55,0.8387096774193549,93
NOVEL_SA_57,0.7312252964426877,253
NOVEL_DIA_54,0.7704918032786885,183
NOVEL_DIA_53,0.7089552238805971,134
NOVEL_SA_58,0.6875,144
NOVEL_SA_59,0.5886075949367089,158
NOVEL_DIA_52,0.7708333333333334,48
NOVEL_DIA_51,0.7786885245901639,122
NOVEL_SA_60,0.6282051282051282,234
NOVEL_SA_61,0.7777777777777778,63
NOVEL_SA_62,0.7631578947368421,76
NOVEL_DIA_50,0.6601941747572816,206
NOVEL_SA_64,0.6830357142857143,224
NOVEL_SA_63,0.75,4
NOVEL_SA_65,0.7261146496815286,157
NOVEL_SA_66,0.7557251908396947,131
NOVEL_SA_67,0.6428571428571429,98
NOVEL_DIA_47,0.6935483870967742,124
NOVEL_DIA_49,0.9375,16
NOVEL_DIA_45,0.8164251207729468,207
NOVEL_DIA_44,0.7278481012658228,158
NOVEL_SA_69,0.7857142857142857,98
NOVEL_SUM_3,0.6287425149700598,167
NOVEL_DIA_43,0.84,25
NOVEL_DIA_42,0.6538461538461539,156
NOVEL_DIA_41,0.75,152
NOVEL_SUM_6,0.7189189189189189,185
NOVEL_DIA_40,0.4827586206896552,29
NOVEL_DIA_39,0.63,100
NOVEL_SUM_7,0.6986301369863014,146
NOVEL_DIA_37,0.7772511848341233,211
NOVEL_SUM_8,0.7591623036649214,191
NOVEL_SUM_10,0.7155172413793104,232
NOVEL_SUM_11,0.6231884057971014,69
NOVEL_DIA_35,0.8,25
NOVEL_SUM_12,0.7285714285714285,70
NOVEL_SUM_13,0.7073170731707317,82
NOVEL_DIA_34,0.7616279069767442,172
NOVEL_SUM_14,0.7407407407407407,81
NOVEL_DIA_33,0.8918918918918919,37
NOVEL_SUM_15,0.575,40
NOVEL_DIA_31,0.7474226804123711,194
NOVEL_SUM_16,0.6818181818181818,110
NOVEL_SUM_17,0.7235772357723578,123
NOVEL_SUM_19,0.851063829787234,47
NOVEL_SUM_20,0.8173913043478261,115
NOVEL_SUM_21,0.6988636363636364,176
NOVEL_SUM_22,0.825,40
NOVEL_SUM_23,0.7,90
NOVEL_DIA_30,0.7023809523809523,84
NOVEL_DIA_29,0.75,60
NOVEL_SUM_24,0.6170212765957447,141
NOVEL_DIA_28,0.7193877551020408,196
NOVEL_SUM_26,0.7087378640776699,103
NOVEL_SUM_28,0.7115384615384616,52
NOVEL_SUM_30,0.6307692307692307,130
NOVEL_DIA_26,0.825,40
NOVEL_DIA_25,0.744,125
NOVEL_SUM_31,0.6538461538461539,130
NOVEL_SUM_32,0.6730769230769231,156
NOVEL_SUM_33,0.6071428571428571,140
NOVEL_SUM_36,0.6511627906976745,86
NOVEL_SUM_37,0.8,25
NOVEL_SUM_38,0.618421052631579,228
NOVEL_DIA_24,0.8148148148148148,54
NOVEL_DIA_23,0.6759259259259259,108
NOVEL_DIA_22,0.8571428571428571,35
NOVEL_DIA_21,0.851063829787234,47
NOVEL_DIA_20,0.8227848101265823,79
NOVEL_DIA_18,0.6645569620253164,158
NOVEL_DIA_17,0.6845637583892618,149
NOVEL_SUM_39,0.6810810810810811,185
NOVEL_SUM_41,0.7272727272727273,143
NOVEL_SUM_42,0.819047619047619,105
NOVEL_SUM_44,0.84,25
NOVEL_SUM_45,0.7819148936170213,188
NOVEL_DIA_16,0.7432432432432432,74
NOVEL_DIA_14,0.6388888888888888,72
NOVEL_DIA_13,0.6724137931034483,58
NOVEL_DIA_12,0.7121212121212122,132
NOVEL_DIA_11,0.746268656716418,67
NOVEL_DIA_10,0.7313432835820896,134
NOVEL_SUM_46,0.7872340425531915,141
NOVEL_SUM_47,0.5490196078431373,51
NOVEL_SUM_49,0.7440944881889764,254
NOVEL_DIA_8,0.6993865030674846,163
NOVEL_SUM_52,0.7094594594594594,148
NOVEL_DIA_6,0.7409638554216867,166
NOVEL_SUM_53,0.7064220183486238,109
NOVEL_SUM_54,0.6,25
NOVEL_SUM_56,0.651685393258427,89
NOVEL_SUM_58,0.7689243027888446,251
NOVEL_SUM_59,0.6796875,128
NOVEL_SUM_60,0.6763485477178424,241
NOVEL_SUM_61,0.7573529411764706,136
NOVEL_SUM_64,0.7682119205298014,151
NOVEL_SUM_66,0.670995670995671,231
NOVEL_DIA_5,0.6796116504854369,103
NOVEL_DIA_4,0.7572815533980582,206
NOVEL_DIA_3,0.6262135922330098,206
NOVEL_SUM_67,0.7844827586206896,116
NOVEL_SUM_68,0.6979166666666666,192
NOVEL_SUM_69,0.8080808080808081,99
NOVEL_SUM_70,0.6464088397790055,181
NOVEL_SUM_71,0.8888888888888888,27
NOVEL_SUM_72,0.6826923076923077,104
NOVEL_SUM_73,0.7037037037037037,135
NOVEL_SUM_75,0.6590909090909091,44
NOVEL_SUM_76,0.8421052631578947,38
NOVEL_MT_280,0.5535714285714286,56
NOVEL_MT_244,0.6923076923076923,117
NOVEL_MT_60,0.6133333333333333,75
NOVEL_MT_306,0.6741573033707865,89
NOVEL_MT_188,0.7105263157894737,76
