entity_id,name,domain,first_year,origin_domain,origin_year
E_5d8977d566,worse performance,MT,2015.0,MT,2015.0
E_5d8977d566,worse performance,QA,2018.0,MT,2015.0
E_5d8977d566,worse performance,SA,2018.0,MT,2015.0
E_5d8977d566,worse performance,DIA,2019.0,MT,2015.0
E_5da9bd0218,significant improvements,MT,2010.0,MT,2010.0
E_5da9bd0218,significant improvements,SUM,2010.0,MT,2010.0
E_5da9bd0218,significant improvements,QA,2013.0,MT,2010.0
E_5da9bd0218,significant improvements,SA,2013.0,MT,2010.0
E_5da9bd0218,significant improvements,DIA,2019.0,MT,2010.0
E_5e2bab0ecb,others,MT,2010.0,MT,2010.0
E_5e2bab0ecb,others,QA,2011.0,MT,2010.0
E_5e2bab0ecb,others,SA,2013.0,MT,2010.0
E_5e2bab0ecb,others,DIA,2015.0,MT,2010.0
E_5e2bab0ecb,others,SUM,2015.0,MT,2010.0
E_5e5dca86bc,bidirectional lstm,QA,2017.0,SA,2017.0
E_5e5dca86bc,bidirectional lstm,SA,2017.0,SA,2017.0
E_5e5dca86bc,bidirectional lstm,MT,2018.0,SA,2017.0
E_5e5dca86bc,bidirectional lstm,SUM,2018.0,SA,2017.0
E_5e5dca86bc,bidirectional lstm,DIA,2019.0,SA,2017.0
E_5e8a2485fe,useful,MT,2010.0,MT,2010.0
E_5e8a2485fe,useful,SA,2013.0,MT,2010.0
E_5e8a2485fe,useful,SUM,2015.0,MT,2010.0
E_5e8a2485fe,useful,QA,2016.0,MT,2010.0
E_5e8a2485fe,useful,DIA,2019.0,MT,2010.0
E_5e8ff9bf55,sample,MT,2019.0,MT,2019.0
E_5e8ff9bf55,sample,DIA,2022.0,MT,2019.0
E_5e8ff9bf55,sample,QA,2022.0,MT,2019.0
E_5e8ff9bf55,sample,SA,2022.0,MT,2019.0
E_5ef3a7eb73,two methods,MT,2012.0,MT,2012.0
E_5ef3a7eb73,two methods,QA,2015.0,MT,2012.0
E_5ef3a7eb73,two methods,SA,2015.0,MT,2012.0
E_5ef3a7eb73,two methods,SUM,2015.0,MT,2012.0
E_5ef3a7eb73,two methods,DIA,2017.0,MT,2012.0
E_5f099425f5,efficiency,MT,2010.0,MT,2010.0
E_5f099425f5,efficiency,DIA,2017.0,MT,2010.0
E_5f099425f5,efficiency,SA,2019.0,MT,2010.0
E_5f099425f5,efficiency,QA,2021.0,MT,2010.0
E_5f099425f5,efficiency,SUM,2023.0,MT,2010.0
E_5f449085d8,target sentence,MT,2010.0,MT,2010.0
E_5f449085d8,target sentence,SA,2020.0,MT,2010.0
E_5fe05153b7,transformer,MT,2018.0,MT,2018.0
E_5fe05153b7,transformer,QA,2019.0,MT,2018.0
E_5fe05153b7,transformer,SA,2019.0,MT,2018.0
E_5fe05153b7,transformer,SUM,2019.0,MT,2018.0
E_5fe05153b7,transformer,DIA,2020.0,MT,2018.0
E_6050ce63e4,please,DIA,2022.0,DIA,2022.0
E_6050ce63e4,please,QA,2022.0,DIA,2022.0
E_6050ce63e4,please,SA,2022.0,DIA,2022.0
E_6050ce63e4,please,MT,2023.0,DIA,2022.0
E_6050ce63e4,please,SUM,2023.0,DIA,2022.0
E_60634baf95,coverage,MT,2010.0,MT,2010.0
E_60634baf95,coverage,SA,2014.0,MT,2010.0
E_60634baf95,coverage,SUM,2015.0,MT,2010.0
E_60634baf95,coverage,QA,2016.0,MT,2010.0
E_60acec6367,taking,DIA,2022.0,MT,2022.0
E_60acec6367,taking,MT,2022.0,MT,2022.0
E_60acec6367,taking,QA,2022.0,MT,2022.0
E_60acec6367,taking,SA,2022.0,MT,2022.0
E_60acec6367,taking,SUM,2022.0,MT,2022.0
E_60aef5b4c9,influence,MT,2016.0,MT,2016.0
E_60aef5b4c9,influence,SA,2016.0,MT,2016.0
E_60aef5b4c9,influence,QA,2017.0,MT,2016.0
E_60aef5b4c9,influence,DIA,2019.0,MT,2016.0
E_60aef5b4c9,influence,SUM,2023.0,MT,2016.0
E_60df9e64b0,within,DIA,2022.0,SA,2022.0
E_60df9e64b0,within,MT,2022.0,SA,2022.0
E_60df9e64b0,within,QA,2022.0,SA,2022.0
E_60df9e64b0,within,SA,2022.0,SA,2022.0
E_60df9e64b0,within,SUM,2022.0,SA,2022.0
E_6185009ec1,classifiers,SA,2010.0,SA,2010.0
E_6185009ec1,classifiers,MT,2015.0,SA,2010.0
E_6185009ec1,classifiers,QA,2015.0,SA,2010.0
E_6185009ec1,classifiers,DIA,2016.0,SA,2010.0
E_619637785a,word2vec,MT,2015.0,SA,2015.0
E_619637785a,word2vec,SA,2015.0,SA,2015.0
E_619637785a,word2vec,QA,2016.0,SA,2015.0
E_61cd131f06,sentence embeddings,SA,2016.0,SA,2016.0
E_61cd131f06,sentence embeddings,SUM,2017.0,SA,2016.0
E_61cd131f06,sentence embeddings,MT,2018.0,SA,2016.0
E_61cd131f06,sentence embeddings,QA,2018.0,SA,2016.0
E_6227f68a2f,window size,MT,2013.0,MT,2013.0
E_6227f68a2f,window size,SA,2013.0,MT,2013.0
E_6227f68a2f,window size,QA,2015.0,MT,2013.0
E_6227f68a2f,window size,DIA,2019.0,MT,2013.0
E_6227f68a2f,window size,SUM,2020.0,MT,2013.0
E_630c50a3a5,input sentence,MT,2010.0,MT,2010.0
E_630c50a3a5,input sentence,SUM,2016.0,MT,2010.0
E_630c50a3a5,input sentence,QA,2017.0,MT,2010.0
E_630c50a3a5,input sentence,SA,2018.0,MT,2010.0
E_630c50a3a5,input sentence,DIA,2019.0,MT,2010.0
E_6340856b6b,rare words,MT,2016.0,MT,2016.0
E_6340856b6b,rare words,QA,2018.0,MT,2016.0
E_6340856b6b,rare words,SUM,2019.0,MT,2016.0
E_6340856b6b,rare words,SA,2020.0,MT,2016.0
E_6340856b6b,rare words,DIA,2021.0,MT,2016.0
E_635cd23f48,our best model,QA,2011.0,QA,2011.0
E_635cd23f48,our best model,MT,2014.0,QA,2011.0
E_635cd23f48,our best model,SUM,2018.0,QA,2011.0
E_635cd23f48,our best model,SA,2020.0,QA,2011.0
E_63951e1759,preprint,DIA,2023.0,QA,2023.0
E_63951e1759,preprint,QA,2023.0,QA,2023.0
E_63951e1759,preprint,SA,2023.0,QA,2023.0
E_63951e1759,preprint,SUM,2023.0,QA,2023.0
E_63951e1759,preprint,MT,2024.0,QA,2023.0
E_63f69c7f95,classification,SA,2011.0,SA,2011.0
E_63f69c7f95,classification,DIA,2016.0,SA,2011.0
E_63f69c7f95,classification,MT,2016.0,SA,2011.0
E_63f69c7f95,classification,QA,2016.0,SA,2011.0
E_63f69c7f95,classification,SUM,2020.0,SA,2011.0
E_641ca54a35,over-fitting,MT,2014.0,MT,2014.0
E_641ca54a35,over-fitting,QA,2016.0,MT,2014.0
E_641ca54a35,over-fitting,DIA,2017.0,MT,2014.0
E_641ca54a35,over-fitting,SA,2017.0,MT,2014.0
E_64e12ab6aa,french,MT,2010.0,MT,2010.0
E_64e12ab6aa,french,DIA,2022.0,MT,2010.0
E_64e12ab6aa,french,QA,2022.0,MT,2010.0
E_64e12ab6aa,french,SA,2022.0,MT,2010.0
E_64f3ecf26f,slight improvement,MT,2011.0,MT,2011.0
E_64f3ecf26f,slight improvement,SA,2016.0,MT,2011.0
E_64f3ecf26f,slight improvement,DIA,2017.0,MT,2011.0
E_64f3ecf26f,slight improvement,QA,2018.0,MT,2011.0
E_6582626f75,making,DIA,2022.0,DIA,2022.0
E_6582626f75,making,MT,2022.0,DIA,2022.0
E_6582626f75,making,QA,2022.0,DIA,2022.0
E_6582626f75,making,SA,2022.0,DIA,2022.0
E_6582626f75,making,SUM,2022.0,DIA,2022.0
E_666be9b7a8,highest scores,SUM,2010.0,SUM,2010.0
E_666be9b7a8,highest scores,MT,2013.0,SUM,2010.0
E_666be9b7a8,highest scores,SA,2014.0,SUM,2010.0
E_666be9b7a8,highest scores,QA,2018.0,SUM,2010.0
E_666be9b7a8,highest scores,DIA,2019.0,SUM,2010.0
E_66747da07d,our proposed model,MT,2013.0,QA,2013.0
E_66747da07d,our proposed model,QA,2013.0,QA,2013.0
E_66747da07d,our proposed model,SA,2016.0,QA,2013.0
E_66747da07d,our proposed model,DIA,2019.0,QA,2013.0
E_66747da07d,our proposed model,SUM,2021.0,QA,2013.0
E_67139a7262,two datasets,QA,2015.0,QA,2015.0
E_67139a7262,two datasets,SA,2016.0,QA,2015.0
E_67139a7262,two datasets,DIA,2017.0,QA,2015.0
E_67139a7262,two datasets,MT,2018.0,QA,2015.0
E_67139a7262,two datasets,SUM,2018.0,QA,2015.0
E_676b1ecdb8,outperforming,MT,2010.0,MT,2010.0
E_676b1ecdb8,outperforming,QA,2011.0,MT,2010.0
E_676b1ecdb8,outperforming,SUM,2011.0,MT,2010.0
E_676b1ecdb8,outperforming,SA,2012.0,MT,2010.0
E_676b1ecdb8,outperforming,DIA,2017.0,MT,2010.0
E_67cf2504d5,batch sizes,SA,2013.0,SA,2013.0
E_67cf2504d5,batch sizes,MT,2018.0,SA,2013.0
E_67cf2504d5,batch sizes,DIA,2019.0,SA,2013.0
E_67cf2504d5,batch sizes,QA,2019.0,SA,2013.0
E_67cf2504d5,batch sizes,SUM,2020.0,SA,2013.0
E_67fbfa4ece,language model,MT,2010.0,MT,2010.0
E_67fbfa4ece,language model,QA,2012.0,MT,2010.0
E_67fbfa4ece,language model,SUM,2014.0,MT,2010.0
E_67fbfa4ece,language model,SA,2015.0,MT,2010.0
E_67fbfa4ece,language model,DIA,2020.0,MT,2010.0
E_6831ab04c5,discriminator,DIA,2017.0,MT,2017.0
E_6831ab04c5,discriminator,MT,2017.0,MT,2017.0
E_6831ab04c5,discriminator,QA,2019.0,MT,2017.0
E_6831ab04c5,discriminator,SUM,2020.0,MT,2017.0
E_6831ab04c5,discriminator,SA,2021.0,MT,2017.0
E_6927a3a721,average,MT,2013.0,MT,2013.0
E_6927a3a721,average,SA,2015.0,MT,2013.0
E_6927a3a721,average,QA,2018.0,MT,2013.0
E_6927a3a721,average,DIA,2019.0,MT,2013.0
E_6927a3a721,average,SUM,2019.0,MT,2013.0
E_6958198e98,improves,DIA,2011.0,QA,2011.0
E_6958198e98,improves,MT,2011.0,QA,2011.0
E_6958198e98,improves,QA,2011.0,QA,2011.0
E_6958198e98,improves,SA,2011.0,QA,2011.0
E_6958198e98,improves,SUM,2012.0,QA,2011.0
E_69a9c97921,all models,MT,2013.0,SA,2013.0
E_69a9c97921,all models,SA,2013.0,SA,2013.0
E_69a9c97921,all models,DIA,2014.0,SA,2013.0
E_69a9c97921,all models,SUM,2014.0,SA,2013.0
E_69a9c97921,all models,QA,2016.0,SA,2013.0
E_69b600122c,our proposed approach,SA,2011.0,SA,2011.0
E_69b600122c,our proposed approach,MT,2012.0,SA,2011.0
E_69b600122c,our proposed approach,QA,2019.0,SA,2011.0
E_69b600122c,our proposed approach,DIA,2020.0,SA,2011.0
E_69fd5bfca8,sampling,MT,2013.0,MT,2013.0
E_69fd5bfca8,sampling,DIA,2015.0,MT,2013.0
E_69fd5bfca8,sampling,SA,2016.0,MT,2013.0
E_69fd5bfca8,sampling,QA,2018.0,MT,2013.0
E_69fd5bfca8,sampling,SUM,2022.0,MT,2013.0
E_6ae8e62451,consistency,MT,2012.0,MT,2012.0
E_6ae8e62451,consistency,DIA,2019.0,MT,2012.0
E_6ae8e62451,consistency,QA,2019.0,MT,2012.0
E_6ae8e62451,consistency,SUM,2021.0,MT,2012.0
E_6b6cc496bc,baseline model,MT,2011.0,QA,2011.0
E_6b6cc496bc,baseline model,QA,2011.0,QA,2011.0
E_6b6cc496bc,baseline model,SA,2018.0,QA,2011.0
E_6b6cc496bc,baseline model,SUM,2018.0,QA,2011.0
E_6b6cc496bc,baseline model,DIA,2019.0,QA,2011.0
E_6b9d617264,f1 scores,MT,2013.0,MT,2013.0
E_6b9d617264,f1 scores,SA,2016.0,MT,2013.0
E_6b9d617264,f1 scores,QA,2020.0,MT,2013.0
E_6b9d617264,f1 scores,DIA,2021.0,MT,2013.0
E_6c984780f7,immune,DIA,2022.0,QA,2022.0
E_6c984780f7,immune,MT,2022.0,QA,2022.0
E_6c984780f7,immune,QA,2022.0,QA,2022.0
E_6c984780f7,immune,SUM,2022.0,QA,2022.0
E_6cced3688c,strongest baseline,MT,2012.0,MT,2012.0
E_6cced3688c,strongest baseline,QA,2016.0,MT,2012.0
E_6cced3688c,strongest baseline,SA,2017.0,MT,2012.0
E_6cced3688c,strongest baseline,DIA,2019.0,MT,2012.0
E_6cced3688c,strongest baseline,SUM,2019.0,MT,2012.0
E_6cebaac34c,all experiments,MT,2012.0,MT,2012.0
E_6cebaac34c,all experiments,SA,2013.0,MT,2012.0
E_6cebaac34c,all experiments,QA,2016.0,MT,2012.0
E_6cebaac34c,all experiments,SUM,2020.0,MT,2012.0
E_6cebaac34c,all experiments,DIA,2021.0,MT,2012.0
E_6d0134f2ab,of the paper,DIA,2022.0,DIA,2022.0
E_6d0134f2ab,of the paper,MT,2022.0,DIA,2022.0
E_6d0134f2ab,of the paper,QA,2022.0,DIA,2022.0
E_6d0134f2ab,of the paper,SA,2022.0,DIA,2022.0
E_6d0134f2ab,of the paper,SUM,2023.0,DIA,2022.0
E_6d67f73778,distribution,MT,2010.0,MT,2010.0
E_6d67f73778,distribution,DIA,2017.0,MT,2010.0
E_6d67f73778,distribution,QA,2017.0,MT,2010.0
E_6d67f73778,distribution,SA,2019.0,MT,2010.0
E_6d67f73778,distribution,SUM,2021.0,MT,2010.0
E_6d84a9ae99,financial,DIA,2022.0,DIA,2022.0
E_6d84a9ae99,financial,MT,2022.0,DIA,2022.0
E_6d84a9ae99,financial,QA,2022.0,DIA,2022.0
E_6d84a9ae99,financial,SA,2022.0,DIA,2022.0
E_6d84a9ae99,financial,SUM,2023.0,DIA,2022.0
E_6dd81ccd7b,embedding size,SA,2015.0,SA,2015.0
E_6dd81ccd7b,embedding size,DIA,2016.0,SA,2015.0
E_6dd81ccd7b,embedding size,MT,2016.0,SA,2015.0
E_6dd81ccd7b,embedding size,QA,2016.0,SA,2015.0
E_6dd81ccd7b,embedding size,SUM,2017.0,SA,2015.0
E_6e039ff4ca,understanding by generative,MT,2022.0,MT,2022.0
E_6e039ff4ca,understanding by generative,QA,2022.0,MT,2022.0
E_6e039ff4ca,understanding by generative,SA,2022.0,MT,2022.0
E_6e039ff4ca,understanding by generative,SUM,2022.0,MT,2022.0
E_6e039ff4ca,understanding by generative,DIA,2023.0,MT,2022.0
E_6e54f3ba80,comparing,DIA,2022.0,DIA,2022.0
E_6e54f3ba80,comparing,MT,2022.0,DIA,2022.0
E_6e54f3ba80,comparing,QA,2022.0,DIA,2022.0
E_6e54f3ba80,comparing,SA,2022.0,DIA,2022.0
E_6e54f3ba80,comparing,SUM,2022.0,DIA,2022.0
E_6e6941c17e,protein,DIA,2022.0,MT,2022.0
E_6e6941c17e,protein,MT,2022.0,MT,2022.0
E_6e6941c17e,protein,QA,2022.0,MT,2022.0
E_6e6941c17e,protein,SUM,2022.0,MT,2022.0
E_6e7fcdb1f6,model training,MT,2014.0,MT,2014.0
E_6e7fcdb1f6,model training,SA,2018.0,MT,2014.0
E_6e7fcdb1f6,model training,DIA,2019.0,MT,2014.0
E_6e7fcdb1f6,model training,QA,2020.0,MT,2014.0
E_6e7fcdb1f6,model training,SUM,2021.0,MT,2014.0
E_6ea2a9e265,maximum length,MT,2012.0,MT,2012.0
E_6ea2a9e265,maximum length,DIA,2018.0,MT,2012.0
E_6ea2a9e265,maximum length,SUM,2018.0,MT,2012.0
E_6ea2a9e265,maximum length,QA,2019.0,MT,2012.0
E_6ea2a9e265,maximum length,SA,2019.0,MT,2012.0
E_6ec7489017,sequential,SA,2016.0,SA,2016.0
E_6ec7489017,sequential,DIA,2022.0,SA,2016.0
E_6ec7489017,sequential,MT,2022.0,SA,2016.0
E_6ec7489017,sequential,QA,2022.0,SA,2016.0
E_6ec7489017,sequential,SUM,2022.0,SA,2016.0
E_6ee567de40,increasing,QA,2011.0,QA,2011.0
E_6ee567de40,increasing,SA,2015.0,QA,2011.0
E_6ee567de40,increasing,DIA,2016.0,QA,2011.0
E_6ee567de40,increasing,MT,2017.0,QA,2011.0
E_6ee567de40,increasing,SUM,2022.0,QA,2011.0
E_6ef9161b90,samples,SUM,2015.0,SUM,2015.0
E_6ef9161b90,samples,DIA,2019.0,SUM,2015.0
E_6ef9161b90,samples,MT,2019.0,SUM,2015.0
E_6ef9161b90,samples,QA,2020.0,SUM,2015.0
E_6ef9161b90,samples,SA,2024.0,SUM,2015.0
E_6f007f4188,test time,MT,2016.0,MT,2016.0
E_6f007f4188,test time,QA,2016.0,MT,2016.0
E_6f007f4188,test time,SUM,2018.0,MT,2016.0
E_6f007f4188,test time,DIA,2020.0,MT,2016.0
E_6f007f4188,test time,SA,2021.0,MT,2016.0
E_6f7f9432d3,strong,QA,2010.0,QA,2010.0
E_6f7f9432d3,strong,MT,2013.0,QA,2010.0
E_6f7f9432d3,strong,SA,2015.0,QA,2010.0
E_6f7f9432d3,strong,DIA,2022.0,QA,2010.0
E_6f7f9432d3,strong,SUM,2023.0,QA,2010.0
E_6fcc4b7d36,possible,MT,2012.0,MT,2012.0
E_6fcc4b7d36,possible,QA,2018.0,MT,2012.0
E_6fcc4b7d36,possible,DIA,2022.0,MT,2012.0
E_6fcc4b7d36,possible,SA,2022.0,MT,2012.0
E_6fcc4b7d36,possible,SUM,2023.0,MT,2012.0
E_7002122cf0,visual features,SUM,2016.0,SUM,2016.0
E_7002122cf0,visual features,MT,2017.0,SUM,2016.0
E_7002122cf0,visual features,QA,2018.0,SUM,2016.0
E_7002122cf0,visual features,DIA,2020.0,SUM,2016.0
E_7069c61974,our methods,MT,2014.0,MT,2014.0
E_7069c61974,our methods,QA,2017.0,MT,2014.0
E_7069c61974,our methods,SUM,2018.0,MT,2014.0
E_7069c61974,our methods,SA,2019.0,MT,2014.0
E_70a0b39e0e,output layer,MT,2014.0,MT,2014.0
E_70a0b39e0e,output layer,QA,2017.0,MT,2014.0
E_70a0b39e0e,output layer,SA,2017.0,MT,2014.0
E_710825a69a,declarations,DIA,2022.0,DIA,2022.0
E_710825a69a,declarations,MT,2022.0,DIA,2022.0
E_710825a69a,declarations,QA,2022.0,DIA,2022.0
E_710825a69a,declarations,SA,2022.0,DIA,2022.0
E_710825a69a,declarations,SUM,2022.0,DIA,2022.0
E_710a3f4d65,shared vocabulary,MT,2018.0,MT,2018.0
E_710a3f4d65,shared vocabulary,SA,2020.0,MT,2018.0
E_71209996cb,loss function,MT,2013.0,MT,2013.0
E_71209996cb,loss function,SA,2016.0,MT,2013.0
E_71209996cb,loss function,QA,2017.0,MT,2013.0
E_71209996cb,loss function,SUM,2018.0,MT,2013.0
E_71209996cb,loss function,DIA,2019.0,MT,2013.0
E_715a14d1eb,models are zero,DIA,2022.0,DIA,2022.0
E_715a14d1eb,models are zero,MT,2022.0,DIA,2022.0
E_715a14d1eb,models are zero,QA,2022.0,DIA,2022.0
E_715a14d1eb,models are zero,SA,2022.0,DIA,2022.0
E_715a14d1eb,models are zero,SUM,2023.0,DIA,2022.0
E_7170f2678a,importance,DIA,2010.0,DIA,2010.0
E_7170f2678a,importance,SUM,2015.0,DIA,2010.0
E_7170f2678a,importance,MT,2016.0,DIA,2010.0
E_7170f2678a,importance,QA,2016.0,DIA,2010.0
E_7170f2678a,importance,SA,2016.0,DIA,2010.0
E_72242ae0f2,on research design,MT,2022.0,QA,2022.0
E_72242ae0f2,on research design,QA,2022.0,QA,2022.0
E_72242ae0f2,on research design,SA,2022.0,QA,2022.0
E_72242ae0f2,on research design,SUM,2022.0,QA,2022.0
E_72242ae0f2,on research design,DIA,2023.0,QA,2022.0
E_722d4ebad9,translation performance,MT,2010.0,MT,2010.0
E_722d4ebad9,translation performance,SA,2021.0,MT,2010.0
E_723a99d8c2,comparative,DIA,2022.0,SUM,2022.0
E_723a99d8c2,comparative,MT,2022.0,SUM,2022.0
E_723a99d8c2,comparative,QA,2022.0,SUM,2022.0
E_723a99d8c2,comparative,SA,2022.0,SUM,2022.0
E_723a99d8c2,comparative,SUM,2022.0,SUM,2022.0
E_7278ff6867,adaptation,DIA,2010.0,DIA,2010.0
E_7278ff6867,adaptation,MT,2011.0,DIA,2010.0
E_7278ff6867,adaptation,SA,2022.0,DIA,2010.0
E_7278ff6867,adaptation,SUM,2022.0,DIA,2010.0
E_7290d6b1f1,probability,MT,2010.0,MT,2010.0
E_7290d6b1f1,probability,SA,2017.0,MT,2010.0
E_7290d6b1f1,probability,QA,2020.0,MT,2010.0
E_7290d6b1f1,probability,SUM,2021.0,MT,2010.0
E_72c2397bff,large improvements,MT,2011.0,MT,2011.0
E_72c2397bff,large improvements,SUM,2014.0,MT,2011.0
E_72c2397bff,large improvements,SA,2015.0,MT,2011.0
E_72c2397bff,large improvements,DIA,2017.0,MT,2011.0
E_72c2397bff,large improvements,QA,2020.0,MT,2011.0
E_7383319295,predicting,SA,2018.0,SA,2018.0
E_7383319295,predicting,MT,2021.0,SA,2018.0
E_7383319295,predicting,DIA,2022.0,SA,2018.0
E_7383319295,predicting,QA,2022.0,SA,2018.0
E_7383319295,predicting,SUM,2022.0,SA,2018.0
E_73fe5b24fe,all domains,SA,2014.0,SA,2014.0
E_73fe5b24fe,all domains,DIA,2017.0,SA,2014.0
E_73fe5b24fe,all domains,MT,2018.0,SA,2014.0
E_73fe5b24fe,all domains,QA,2018.0,SA,2014.0
E_73fe5b24fe,all domains,SUM,2018.0,SA,2014.0
E_7412df2b1d,research,DIA,2022.0,SUM,2022.0
E_7412df2b1d,research,MT,2022.0,SUM,2022.0
E_7412df2b1d,research,QA,2022.0,SUM,2022.0
E_7412df2b1d,research,SA,2022.0,SUM,2022.0
E_7412df2b1d,research,SUM,2022.0,SUM,2022.0
E_742f32c65f,factor,SA,2011.0,SA,2011.0
E_742f32c65f,factor,MT,2012.0,SA,2011.0
E_742f32c65f,factor,DIA,2019.0,SA,2011.0
E_749df99313,pre-training,MT,2014.0,MT,2014.0
E_749df99313,pre-training,QA,2015.0,MT,2014.0
E_749df99313,pre-training,DIA,2017.0,MT,2014.0
E_749df99313,pre-training,SA,2019.0,MT,2014.0
E_749df99313,pre-training,SUM,2019.0,MT,2014.0
E_74e0a8e1e3,hyperparameter,MT,2012.0,MT,2012.0
E_74e0a8e1e3,hyperparameter,QA,2016.0,MT,2012.0
E_74e0a8e1e3,hyperparameter,SA,2016.0,MT,2012.0
E_74e0a8e1e3,hyperparameter,DIA,2018.0,MT,2012.0
E_74e0a8e1e3,hyperparameter,SUM,2020.0,MT,2012.0
E_751a9a8df9,managing,DIA,2022.0,DIA,2022.0
E_751a9a8df9,managing,MT,2022.0,DIA,2022.0
E_751a9a8df9,managing,QA,2022.0,DIA,2022.0
E_751a9a8df9,managing,SA,2022.0,DIA,2022.0
E_751a9a8df9,managing,SUM,2022.0,DIA,2022.0
E_756457dc85,framework,MT,2010.0,MT,2010.0
E_756457dc85,framework,SA,2012.0,MT,2010.0
E_756457dc85,framework,QA,2013.0,MT,2010.0
E_756457dc85,framework,SUM,2015.0,MT,2010.0
E_756457dc85,framework,DIA,2019.0,MT,2010.0
E_75896c5641,external knowledge,MT,2017.0,MT,2017.0
E_75896c5641,external knowledge,QA,2018.0,MT,2017.0
E_75896c5641,external knowledge,SA,2018.0,MT,2017.0
E_75896c5641,external knowledge,DIA,2020.0,MT,2017.0
E_75a6036f30,for neural language,DIA,2022.0,DIA,2022.0
E_75a6036f30,for neural language,QA,2022.0,DIA,2022.0
E_75a6036f30,for neural language,MT,2023.0,DIA,2022.0
E_75a6036f30,for neural language,SA,2023.0,DIA,2022.0
E_75a6036f30,for neural language,SUM,2023.0,DIA,2022.0
E_75abd646aa,further,SA,2010.0,SA,2010.0
E_75abd646aa,further,MT,2011.0,SA,2010.0
E_75abd646aa,further,QA,2018.0,SA,2010.0
E_75abd646aa,further,SUM,2020.0,SA,2010.0
E_75abd646aa,further,DIA,2022.0,SA,2010.0
E_75cf4b74c5,copy mechanism,QA,2018.0,QA,2018.0
E_75cf4b74c5,copy mechanism,SUM,2018.0,QA,2018.0
E_75cf4b74c5,copy mechanism,DIA,2019.0,QA,2018.0
E_75cf4b74c5,copy mechanism,MT,2020.0,QA,2018.0
E_75d37c6cbf,students,DIA,2022.0,DIA,2022.0
E_75d37c6cbf,students,MT,2022.0,DIA,2022.0
E_75d37c6cbf,students,QA,2022.0,DIA,2022.0
E_75d37c6cbf,students,SA,2023.0,DIA,2022.0
E_75d37c6cbf,students,SUM,2023.0,DIA,2022.0
E_7625ac700f,functional,MT,2021.0,MT,2021.0
E_7625ac700f,functional,DIA,2022.0,MT,2021.0
E_7625ac700f,functional,QA,2022.0,MT,2021.0
E_7625ac700f,functional,SA,2022.0,MT,2021.0
E_7625ac700f,functional,SUM,2022.0,MT,2021.0
E_76a2323ace,word embedding,MT,2013.0,MT,2013.0
E_76a2323ace,word embedding,SA,2014.0,MT,2013.0
E_76a2323ace,word embedding,QA,2015.0,MT,2013.0
E_76a2323ace,word embedding,DIA,2019.0,MT,2013.0
E_76a2323ace,word embedding,SUM,2020.0,MT,2013.0
E_76cc47e21b,designing,DIA,2022.0,DIA,2022.0
E_76cc47e21b,designing,MT,2022.0,DIA,2022.0
E_76cc47e21b,designing,QA,2022.0,DIA,2022.0
E_76cc47e21b,designing,SUM,2022.0,DIA,2022.0
E_76cc47e21b,designing,SA,2023.0,DIA,2022.0
E_76e11841d6,fine - tuning,MT,2020.0,MT,2020.0
E_76e11841d6,fine - tuning,QA,2020.0,MT,2020.0
E_76e11841d6,fine - tuning,SUM,2021.0,MT,2020.0
E_76e11841d6,fine - tuning,DIA,2023.0,MT,2020.0
E_76e11841d6,fine - tuning,SA,2023.0,MT,2020.0
E_76ee4ad3b1,agents,MT,2017.0,MT,2017.0
E_76ee4ad3b1,agents,DIA,2019.0,MT,2017.0
E_76ee4ad3b1,agents,QA,2021.0,MT,2017.0
E_76ee4ad3b1,agents,SUM,2022.0,MT,2017.0
E_76ee4ad3b1,agents,SA,2023.0,MT,2017.0
E_7724a3f6f3,number of epochs,MT,2017.0,SA,2017.0
E_7724a3f6f3,number of epochs,SA,2017.0,SA,2017.0
E_7724a3f6f3,number of epochs,DIA,2019.0,SA,2017.0
E_7724a3f6f3,number of epochs,QA,2020.0,SA,2017.0
E_7724a3f6f3,number of epochs,SUM,2021.0,SA,2017.0
E_7769c63673,our proposed method,MT,2010.0,SUM,2010.0
E_7769c63673,our proposed method,SUM,2010.0,SUM,2010.0
E_7769c63673,our proposed method,SA,2011.0,SUM,2010.0
E_7769c63673,our proposed method,DIA,2019.0,SUM,2010.0
E_7769c63673,our proposed method,QA,2021.0,SUM,2010.0
E_776ea3bf11,integration,SA,2012.0,SA,2012.0
E_776ea3bf11,integration,MT,2013.0,SA,2012.0
E_776ea3bf11,integration,DIA,2020.0,SA,2012.0
E_776ea3bf11,integration,QA,2023.0,SA,2012.0
E_77b49b1cd6,alzheimer's,DIA,2022.0,DIA,2022.0
E_77b49b1cd6,alzheimer's,MT,2022.0,DIA,2022.0
E_77b49b1cd6,alzheimer's,QA,2022.0,DIA,2022.0
E_77b49b1cd6,alzheimer's,SA,2022.0,DIA,2022.0
E_77b49b1cd6,alzheimer's,SUM,2022.0,DIA,2022.0
E_7818da41c1,imagenet,QA,2018.0,QA,2018.0
E_7818da41c1,imagenet,DIA,2019.0,QA,2018.0
E_7818da41c1,imagenet,MT,2023.0,QA,2018.0
E_7818da41c1,imagenet,SA,2023.0,QA,2018.0
E_7818da41c1,imagenet,SUM,2023.0,QA,2018.0
E_78949a7517,answers,QA,2012.0,QA,2012.0
E_78949a7517,answers,SUM,2020.0,QA,2012.0
