paper_id,year,semantic_knn,structural_novelty,triple_count,cited_by_count,reference_count,citation_signal,struct_norm,semantic_norm,citation_norm,composite_novelty,n_triples,mean_dist,min_dist,pct_unseen_entity,pct_unseen_pred,transe_unexpectedness,n_citations,mean_link_prob,tgn_unexpectedness,kg_unexpectedness,disruptiveness,disruption_class,rank
NOVEL_DIA_W4319460874,2023,0.937935471534729,0.6982248520710059,169.0,1904,21,7.552237287560802,0.698224851372781,0.8555044343011263,0.8122925540988273,0.8197273296952274,169.0,1.5853285,1.3183529,0.0,0.0,0.06742668,21.0,0.29999999999999993,0.9999999999999999,0.5337133407592773,0.87800174755676,DISRUPTIVE,168
NOVEL_QA_64,2021,0.973040759563446,0.609375,128.0,11,49,2.4849066497880004,0.609374999390625,0.9372348283995748,0.2672679753558662,0.8046661772934138,128.0,2.063931,1.3014145,0.0,0.0,0.5491978,8.0,0.5805675372481347,0.5883305768990076,0.5687641849529523,0.8779658433161897,DISRUPTIVE,169
NOVEL_DIA_W4323848232,2023,0.9179856181144714,0.6858974358974359,156.0,710,99,6.566672429803241,0.6858974352115385,0.8090581729598112,0.7062886025470744,0.774149068368883,156.0,1.7958724,1.3460132,0.0,0.0,0.27936456,99.0,0.29999999999999993,0.9999999999999999,0.6396822780370712,0.8778530641615665,DISRUPTIVE,170
NOVEL_SUM_70,2021,0.9879159927368164,0.6464088397790055,181.0,7,31,2.079441541679836,0.6464088391325966,0.9718666100437348,0.2236575489719367,0.8319541497543274,181.0,2.0231028,1.4206227,0.0,0.0,0.50809926,4.0,0.6409408867359161,0.49974633726073214,0.5039227976033733,0.8775086775593831,DISRUPTIVE,171
NOVEL_MT_268,2021,0.945300281047821,0.8372093023255814,43.0,0,28,0.0,0.837209301488372,0.872650819297957,0.0,0.7782974338062442,43.0,2.2602038,1.495166,0.0,0.0,0.74677,6.0,0.6376065532366434,0.5046387177603975,0.6257043710300095,0.8761727247340795,DISRUPTIVE,172
NOVEL_SUM_20,2021,0.9444537162780762,0.8173913043478261,115.0,6,64,1.9459101490553128,0.8173913035304348,0.8706798891006456,0.2092953736539021,0.793883720441929,115.0,2.2440927,1.4389931,0.0,0.0,0.73055226,4.0,0.6764838263392448,0.4475951098403083,0.5890736829738193,0.8760700347207668,DISRUPTIVE,173
NOVEL_DIA_8,2021,0.985718548297882,0.6993865030674846,163.0,18,28,2.9444389791664403,0.6993865023680981,0.9667506286606268,0.3166936852890821,0.8482721090649665,163.0,2.0981777,1.408031,0.0,0.0,0.58367115,2.0,0.7502391666173935,0.3393758244563762,0.4615234885240408,0.8758182980379876,DISRUPTIVE,174
NOVEL_DIA_51,2021,0.9574536085128784,0.7786885245901639,122.0,35,55,3.58351893845611,0.7786885238114754,0.900945594789162,0.3854309180637747,0.824942712921086,122.0,2.2079723,1.4674172,0.0,0.0,0.6941927,2.0,0.75173519551754,0.3371807403054931,0.515686723922049,0.8757119582231382,DISRUPTIVE,175
NOVEL_SUM_23,2021,0.9879177212715148,0.7,90.0,23,35,3.1780538303479458,0.6999999992999999,0.971870634332668,0.3418204916798452,0.854491493060852,90.0,2.086635,1.4676421,0.0,0.0,0.5720522,2.0,0.7625902384519577,0.3212534191821083,0.44665279997458385,0.8756780377050644,DISRUPTIVE,176
NOVEL_SUM_W4389519254,2023,0.9440005421638488,0.6714285714285714,140.0,467,35,6.148468295917647,0.6714285707571428,0.8696248315571575,0.6613080105563885,0.8091538972970777,140.0,1.6178755,1.289122,0.0,0.0,0.10018916,35.0,0.30000000000000004,0.9999999999999997,0.5500945784151552,0.8747609533911119,DISRUPTIVE,177
NOVEL_QA_27,2021,0.9441213607788086,0.7573529411764706,136.0,4,38,1.6094379124341005,0.7573529404191176,0.8699061154767488,0.1731055821971953,0.7777154271372672,136.0,2.2277281,1.3571777,0.0,0.0,0.7140793,6.0,0.619880003730456,0.5306484210937144,0.622363870762235,0.8743359659224913,DISRUPTIVE,178
NOVEL_MT_117,2021,0.942959189414978,0.7478991596638656,238.0,36,49,3.610917912644224,0.7478991589159664,0.8672004056276199,0.3883778570800592,0.7954579014305331,238.0,2.165643,1.4549105,0.0,0.0,0.65158314,6.0,0.6340579966704051,0.5098454221738614,0.5807142786509414,0.8742380453594878,DISRUPTIVE,179
NOVEL_MT_290,2021,0.9757393002510072,0.6666666666666666,57.0,2,27,1.0986122886681098,0.6666666659999999,0.9435174372676364,0.1181629427079084,0.8056118335581361,57.0,2.1105394,1.4733578,0.0,0.0,0.59611475,4.0,0.6315336912870406,0.5135492695650916,0.5548320121209552,0.8733820180787583,DISRUPTIVE,180
NOVEL_SA_20,2021,0.973110854625702,0.575,40.0,35,34,3.58351893845611,0.5749999994249999,0.9373980202542564,0.3854309180637747,0.8097217058693569,40.0,2.0709414,1.4373039,0.0,0.0,0.5562546,5.0,0.6201382768154143,0.5302694637384546,0.5432620445294446,0.8726078863533858,DISRUPTIVE,181
NOVEL_QA_7,2021,0.9876142740249634,0.7142857142857143,21.0,10,19,2.3978952727983707,0.7142857135714286,0.971164163471969,0.2579093322201459,0.8484629903666786,21.0,1.9667286,1.5276214,0.0,0.0,0.45135182,4.0,0.6727650955319404,0.4530515064752367,0.4522016639489068,0.8723482937729402,DISRUPTIVE,182
NOVEL_MT_W4292731246,2022,0.8694731593132019,1.0,150.0,278,57,5.631211781821365,0.999999999,0.6961138674389712,0.6056736867181305,0.7478470756790928,150.0,1.8896922,1.328715,0.0,0.0,0.37380543,57.0,0.30000000000000004,0.9999999999999997,0.6869027167558668,0.8723211579186749,DISRUPTIVE,183
NOVEL_SUM_61,2021,0.9405760765075684,0.7573529411764706,136.0,35,69,3.58351893845611,0.7573529404191176,0.8616521601056244,0.3854309180637747,0.7931701919641381,136.0,2.11495,1.4716312,0.0,0.0,0.60055447,10.0,0.6008950251340867,0.5585045845793709,0.5795295254134647,0.8716881542306725,DISRUPTIVE,184
NOVEL_QA_46,2021,0.9451032876968384,0.7346938775510204,147.0,49,58,3.912023005428146,0.7346938768163265,0.8721921891281257,0.4207636807183696,0.7995496758247902,147.0,2.1989534,1.4265795,0.0,0.0,0.6851141,4.0,0.6797281861305238,0.4428347454135903,0.5639744155439381,0.8714263734806317,DISRUPTIVE,185
NOVEL_QA_W4319460874,2023,0.937935471534729,0.6982248520710059,169.0,1904,21,7.552237287560802,0.698224851372781,0.8555044343011263,0.8122925540988273,0.8197273296952274,169.0,1.5514238,1.2940568,0.0,0.0,0.033297546,21.0,0.29999999999999993,0.9999999999999999,0.5166487731039524,0.8713308122764603,DISRUPTIVE,186
NOVEL_DIA_69,2021,0.948009192943573,0.7303370786516854,89.0,7,30,2.079441541679836,0.7303370779213483,0.878957573899619,0.2236575489719367,0.7837034722111967,89.0,2.1898212,1.4819086,0.0,0.0,0.6759215,5.0,0.6250344169139861,0.5230854851870869,0.5995034924581217,0.8708613338068572,DISRUPTIVE,187
NOVEL_MT_W4315865958,2023,0.8940151929855347,0.671875,192.0,673,167,6.513230110912307,0.671874999328125,0.7532514155592523,0.7005405313390389,0.7317050438910054,192.0,1.9564675,1.2964641,0.0,0.0,0.44102284,167.0,0.3,0.9999999999999997,0.7205114215612409,0.8707355593602739,DISRUPTIVE,188
NOVEL_SA_8,2021,0.9761104583740234,0.7117903930131004,229.0,11,49,2.4849066497880004,0.71179039230131,0.94438154923966,0.2672679753558662,0.8301519604636106,229.0,2.1213691,1.420269,0.0,0.0,0.60701615,2.0,0.7307686984539031,0.36794433411001265,0.48748024014651326,0.8694370261096891,DISRUPTIVE,189
NOVEL_DIA_45,2021,0.9257707595825196,0.8164251207729468,207.0,72,69,4.290459441148391,0.8164251199565217,0.8271831540103942,0.4614669964684681,0.7884599314454271,207.0,2.2461398,1.2726692,0.0,0.0,0.73261285,3.0,0.685390039285024,0.4345272560844373,0.5835700521831488,0.8689712063304298,DISRUPTIVE,190
NOVEL_DIA_28,2021,0.9536808729171752,0.7193877551020408,196.0,2,48,1.0986122886681098,0.719387754382653,0.8921620985018268,0.1181629427079084,0.7802073140986002,196.0,2.1784353,1.4525547,0.0,0.0,0.6644602,6.0,0.6127873520056407,0.5410552838136472,0.6027577330017944,0.8689444568933645,DISRUPTIVE,191
NOVEL_SA_18,2021,0.953338623046875,0.7085714285714285,175.0,39,40,3.688879454113936,0.708571427862857,0.8913652892930006,0.3967631311691321,0.805346301194585,175.0,2.0577123,1.4746239,0.0,0.0,0.54293793,7.0,0.6102378700460706,0.5447960721379016,0.5438670032682764,0.8688533353645773,DISRUPTIVE,192
NOVEL_DIA_W4366989525,2023,0.915643572807312,0.6428571428571429,140.0,606,65,6.408528791059498,0.6428571422142857,0.8036055389921315,0.6892792190573342,0.7600232276430826,140.0,1.8155824,1.2938937,0.0,0.0,0.299205,65.0,0.3,0.9999999999999997,0.6496025025844572,0.8688461662356057,DISRUPTIVE,193
NOVEL_QA_16,2021,0.9533385038375854,0.7085714285714285,175.0,39,40,3.688879454113936,0.708571427862857,0.8913650117558328,0.3967631311691321,0.8053461069185676,175.0,2.0543802,1.4612099,0.0,0.0,0.53958374,7.0,0.6102378674915858,0.5447960758860304,0.5421899092522956,0.8681975432066972,DISRUPTIVE,194
NOVEL_MT_W4323666400,2023,0.902859091758728,0.6580645161290323,155.0,477,107,6.169610732491456,0.6580645154709677,0.7738413429658755,0.663582017999547,0.739660044970261,155.0,1.9063364,1.3006817,0.0,0.0,0.39055985,107.0,0.29999999999999993,0.9999999999999999,0.6952799260616302,0.8681281695585059,DISRUPTIVE,195
NOVEL_DIA_44,2021,0.9518522024154664,0.7278481012658228,158.0,85,48,4.454347296253507,0.7278481005379747,0.8879046783473873,0.4790942080271385,0.81501231575348,158.0,2.1085594,1.4579551,0.0,0.0,0.59412163,4.0,0.6801088720560073,0.44227617489305326,0.5181989049266139,0.8676359753765245,DISRUPTIVE,196
NOVEL_DIA_W4362581834,2023,0.93764990568161,0.6906077348066298,181.0,776,79,6.655440350367647,0.690607734116022,0.8548395940156005,0.7158361734418698,0.8080928799783117,181.0,1.5836588,1.3805555,0.0,0.0,0.06574598,79.0,0.30000000000000004,0.9999999999999997,0.5328729897737501,0.8670608236492248,DISRUPTIVE,197
NOVEL_MT_122,2021,0.9515420794487,0.6936170212765957,235.0,7,68,2.079441541679836,0.6936170205829787,0.8871826654052896,0.2236575489719367,0.7821170247974921,235.0,2.136654,1.4576151,0.0,0.0,0.62240213,13.0,0.6002896185104662,0.5593928819138801,0.5908975067356723,0.8660499698456763,DISRUPTIVE,198
NOVEL_MT_257,2021,0.9369400143623352,0.77,100.0,20,40,3.044522437723423,0.76999999923,0.8531868601812012,0.3274583163618105,0.7839766336090218,100.0,2.1452765,1.3776909,0.0,0.0,0.6310819,8.0,0.6121425174176693,0.5420014327709693,0.5865416559549579,0.866043416583689,DISRUPTIVE,199
NOVEL_SUM_38,2021,0.9729690551757812,0.618421052631579,228.0,122,45,4.812184355372417,0.6184210520131579,0.9370678897931278,0.5175819259887641,0.8313899258566974,228.0,1.9934661,1.3957701,0.0,0.0,0.47826642,3.0,0.6612703045209248,0.46991751325059006,0.4740919656153921,0.8653324543079595,DISRUPTIVE,200
NOVEL_DIA_59,2021,0.9629300832748412,0.59375,160.0,60,39,4.110873864173311,0.59374999940625,0.913695652279056,0.4421513921718883,0.802552095693778,160.0,2.0613081,1.4532158,0.0,0.0,0.54655755,4.0,0.6168419495224953,0.5351060787237012,0.5408318121928137,0.8651180627237108,DISRUPTIVE,201
NOVEL_DIA_W4322631505,2023,0.9093977212905884,0.7230769230769231,65.0,371,7,5.918893854273146,0.7230769223538461,0.7890642566210929,0.6366157766581799,0.7606219417713523,65.0,1.7931646,1.3029099,0.0,0.0,0.2766388,7.0,0.3,0.9999999999999997,0.6383194029331205,0.8649814604468956,DISRUPTIVE,202
NOVEL_MT_282,2021,0.9410702586174012,0.7164179104477612,67.0,123,46,4.820281565605037,0.7164179097313432,0.8628026904348445,0.5184528339502715,0.7990907486456869,67.0,2.054185,1.4225254,0.0,0.0,0.53938717,9.0,0.6049410906102921,0.5525678983299377,0.5459775324150147,0.8639723621420633,DISRUPTIVE,203
NOVEL_SA_22,2021,0.9415634274482728,0.7972972972972973,74.0,5,51,1.791759469228055,0.7972972964999999,0.8639508616981377,0.1927154590318873,0.7834966083918851,74.0,2.1136546,1.4745771,0.0,0.0,0.5992506,15.0,0.5970858124891917,0.5640937428525394,0.5816721787478182,0.8637019680256923,DISRUPTIVE,204
NOVEL_QA_W4406152279,2025,0.935184121131897,0.5854545454545454,275.0,487,57,6.190315405853148,0.5854545448690909,0.8490988764677184,0.6658089411438252,0.7780410166156037,275.0,1.7052267,1.2430423,0.0,0.0,0.18811867,57.0,0.30000000000000004,0.9999999999999997,0.5940593332052229,0.863568053498852,DISRUPTIVE,205
NOVEL_MT_280,2022,0.977790355682373,0.5535714285714286,56.0,10,35,2.3978952727983707,0.5535714280178571,0.948292603008654,0.2579093322201459,0.8003100409316439,56.0,2.0829976,1.4881986,0.0,0.0,0.56839055,4.0,0.6315267175436019,0.5135595019567875,0.5409750250930025,0.8631289484845265,DISRUPTIVE,206
NOVEL_MT_266,2021,0.985716998577118,0.6756756756756757,74.0,18,41,2.9444389791664403,0.6756756749999999,0.9667470206774458,0.3166936852890821,0.8435274180031201,74.0,1.9494765,1.45072,0.0,0.0,0.43398553,3.0,0.6778992017110189,0.44551836650612026,0.4397519489181144,0.8629794087625263,DISRUPTIVE,207
NOVEL_DIA_W4379054888,2023,0.9355481266975404,0.6866359447004609,217.0,286,40,5.659482215759621,0.6866359440138249,0.8499463362096733,0.6087143569347578,0.793161059843012,217.0,1.6312118,1.3118602,0.0,0.0,0.11361375,40.0,0.3,0.9999999999999997,0.5568068735301492,0.8627970126940527,DISRUPTIVE,208
NOVEL_MT_93,2021,0.9523439407348632,0.7077922077922078,308.0,29,48,3.4011973816621555,0.7077922070844155,0.8890495191646661,0.3658210412290827,0.8004752089550576,308.0,2.0529795,1.4577093,0.0,0.0,0.53817374,10.0,0.6131432110071183,0.5405331411905895,0.5393534381661718,0.8626456912375311,DISRUPTIVE,209
NOVEL_QA_26,2021,0.96046781539917,0.7714285714285715,35.0,2,37,1.0986122886681098,0.7714285706571429,0.907963122077625,0.1181629427079084,0.8016761938565569,35.0,2.0718575,1.4553707,0.0,0.0,0.5571767,5.0,0.6309855484962463,0.5143535451725852,0.5357651271738475,0.8623384205690471,DISRUPTIVE,210
NOVEL_DIA_53,2021,0.9458462595939636,0.7089552238805971,134.0,15,53,2.772588722239781,0.7089552231716418,0.8739219395265969,0.2982100652959156,0.7833574088325377,134.0,2.1592948,1.5086386,0.0,0.0,0.645193,5.0,0.6345671665668486,0.5090983304768489,0.5771456556215726,0.8618054736993376,DISRUPTIVE,211
NOVEL_MT_112,2021,0.929838001728058,0.8095238095238095,126.0,8,34,2.19722457733622,0.8095238087142856,0.8366523058708416,0.2363258854158169,0.771193964394028,126.0,2.1981702,1.4765682,0.0,0.0,0.6843257,6.0,0.6228498677412669,0.5262908171598792,0.6053082560988605,0.8617199514795468,DISRUPTIVE,212
NOVEL_MT_W4280531467,2022,0.844420313835144,1.0,246.0,302,208,5.713732805509369,0.999999999,0.6377870725545587,0.6145493629642654,0.7079058868846175,246.0,2.02076,1.4056641,0.0,0.0,0.505741,208.0,0.29999999999999993,0.9999999999999999,0.752870500087738,0.8616769746086658,DISRUPTIVE,213
NOVEL_SUM_W4388522045,2023,0.8866356015205383,0.8181818181818182,66.0,1956,14,7.579167967396076,0.8181818173636364,0.7360706159536113,0.8151891249922026,0.7604047071394754,66.0,1.7760295,1.3602725,0.0,0.0,0.2593902,14.0,0.29999999999999993,0.9999999999999999,0.6296951025724411,0.861411869945842,DISRUPTIVE,214
NOVEL_DIA_W4381930847,2023,0.9295874834060668,0.654320987654321,81.0,414,11,6.028278520230698,0.654320987,0.8360690615126561,0.6483808134686962,0.7809506218057289,81.0,1.6762458,1.3547258,0.0,0.0,0.15894595,11.0,0.29999999999999993,0.9999999999999999,0.5794729739427567,0.8605199157123121,DISRUPTIVE,215
NOVEL_QA_43,2021,0.9851803779602052,0.7301587301587301,63.0,27,38,3.332204510175204,0.7301587294285713,0.9654976871164802,0.3584004063018599,0.8577201674974364,63.0,2.2080913,1.5158812,0.0,0.0,0.69431245,1.0,0.9127601861953736,0.1009129750915861,0.3976127141807723,0.8594521794484076,DISRUPTIVE,216
NOVEL_MT_81,2021,0.9413436055183412,0.7424242424242424,66.0,24,63,3.218875824868201,0.7424242416818181,0.8634390831606679,0.3462111643943907,0.7875133229882703,66.0,2.0912912,1.4517531,0.0,0.0,0.57673913,10.0,0.6095013523101807,0.5458767453847474,0.5613079388945375,0.8594049771117128,DISRUPTIVE,217
NOVEL_SA_21,2021,0.950692653656006,0.823076923076923,130.0,8,24,2.19722457733622,0.8230769222538461,0.8852050743159506,0.2363258854158169,0.8078915250135162,130.0,2.1209004,1.4613779,0.0,0.0,0.6065443,3.0,0.6948065241177876,0.42071069370960096,0.5136275047622865,0.8593536504314522,DISRUPTIVE,218
NOVEL_DIA_W4360980141,2023,0.92762291431427,0.7178217821782178,202.0,1061,19,6.967909201801884,0.717821781460396,0.8314952489868955,0.7494442437054857,0.8005554549534546,202.0,1.5792117,1.1911741,0.0,0.0,0.061269436,19.0,0.3,0.9999999999999997,0.5306347180157898,0.8593105380326234,DISRUPTIVE,219
NOVEL_SUM_69,2021,0.9375076293945312,0.8080808080808081,99.0,13,33,2.6390573296152584,0.8080808072727272,0.8545083534058013,0.283847889977881,0.7881567978363945,99.0,2.201967,1.4782752,0.0,0.0,0.68814766,3.0,0.6891582866509754,0.4289982050956512,0.5585729345828903,0.8589227487248531,DISRUPTIVE,220
NOVEL_QA_53,2021,0.9382528066635132,0.7666666666666667,150.0,2,58,1.0986122886681098,0.7666666659,0.8562432382418772,0.1181629427079084,0.7645198942201049,150.0,2.181477,1.4781837,0.0,0.0,0.6675221,9.0,0.6005953179465399,0.5589443371117085,0.6132332049518809,0.858730217200858,DISRUPTIVE,221
NOVEL_MT_W4294992918,2022,0.840417206287384,0.996078431372549,255.0,891,312,6.79346613258001,0.9960784303764704,0.6284672356904013,0.7306817497784919,0.7122109260364242,255.0,1.9802862,1.3072224,0.0,0.0,0.46499926,312.0,0.3,0.9999999999999997,0.7324996292591093,0.8576403879230977,DISRUPTIVE,222
NOVEL_DIA_W4386867830,2023,0.9253183603286744,0.6629213483146067,89.0,586,7,6.375024819828097,0.6629213476516853,0.8261299004584972,0.6856756476482586,0.779442764616111,89.0,1.6674798,1.3174683,0.0,0.0,0.15012185,7.0,0.3,0.9999999999999997,0.5750609263777731,0.8574197458447126,DISRUPTIVE,223
NOVEL_DIA_W4366703942,2023,0.9167615175247192,0.8256130790190735,367.0,301,74,5.71042701737487,0.8256130781934604,0.8062082825519972,0.6141938038120782,0.7908877938062979,367.0,1.6133436,1.3165652,0.0,0.0,0.09562729,74.0,0.3,0.9999999999999997,0.547813646495342,0.8572077826873531,DISRUPTIVE,224
NOVEL_SUM_17,2021,0.9513880014419556,0.7235772357723578,123.0,4,54,1.6094379124341005,0.7235772350487805,0.8868239486158753,0.1731055821971953,0.7828027692605883,123.0,2.0894258,1.4463992,0.0,0.0,0.57486135,9.0,0.6016865756776597,0.5573431631304604,0.5661022554028919,0.8569824356514263,DISRUPTIVE,225
NOVEL_DIA_W4389203481,2023,0.9172794222831726,0.7023809523809523,252.0,304,78,5.720311776607412,0.7023809516785713,0.8074140427776142,0.6152569743690838,0.7671917177169525,252.0,1.720734,1.3455738,0.0,0.0,0.20372866,78.0,0.30000000000000004,0.9999999999999997,0.6018643304705618,0.8567229752887521,DISRUPTIVE,226
NOVEL_MT_21,2021,0.9222944974899292,0.84,25.0,2,60,1.0986122886681098,0.8399999991599999,0.8190898926594404,0.1181629427079084,0.7531792189643991,25.0,2.2012813,1.4723841,0.0,0.0,0.6874574,5.0,0.5858713042736052,0.5805484979990295,0.6340029403390075,0.8565051448503336,DISRUPTIVE,227
NOVEL_SUM_68,2021,0.952397346496582,0.6979166666666666,192.0,74,65,4.31748811353631,0.6979166659687499,0.8891738558158521,0.4643741071022991,0.8084424429750763,192.0,2.008485,1.4043494,0.0,0.0,0.49338478,7.0,0.6296150573662349,0.516364431030552,0.5048746047650776,0.8564344609009735,DISRUPTIVE,228
NOVEL_QA_72,2021,0.9411738514900208,0.684931506849315,146.0,51,31,3.951243718581428,0.6849315061643835,0.8630438702336843,0.4249821251405716,0.7836152229105129,146.0,2.12085,1.4913926,0.0,0.0,0.6064937,6.0,0.6288638422886531,0.5174666693031835,0.5619801903873706,0.8561121077747618,DISRUPTIVE,229
NOVEL_DIA_W4380997513,2023,0.8823493123054504,0.7394957983193278,119.0,308,24,5.733341276897746,0.7394957975798319,0.726091489547285,0.616658382411029,0.7178290404401687,119.0,1.9453328,1.3203758,0.0,0.0,0.42981437,24.0,0.3,0.9999999999999997,0.714907184243202,0.8558876793265584,DISRUPTIVE,230
NOVEL_DIA_54,2021,0.9455934762954712,0.7704918032786885,183.0,3,20,1.3862943611198906,0.7704918025081966,0.8733334219622233,0.1491050326479578,0.7803422591399913,183.0,2.1423037,1.447274,0.0,0.0,0.62808937,7.0,0.6345451772212982,0.5091305948695364,0.5686099816064448,0.855718399548659,DISRUPTIVE,231
NOVEL_QA_25,2021,0.9488630294799804,0.7583892617449665,149.0,4,28,1.6094379124341005,0.7583892609865771,0.8809454338641675,0.1731055821971953,0.7856502141219521,149.0,2.198331,1.4342779,0.0,0.0,0.6844877,3.0,0.6900343080361684,0.42771284178596947,0.5561002711241554,0.8556697365730243,DISRUPTIVE,232
NOVEL_MT_W4310569000,2022,0.8455017805099487,0.993975903614458,166.0,308,67,5.733341276897746,0.993975902620482,0.6403048897410698,0.616658382411029,0.7086744415839482,166.0,1.9825735,1.3608359,0.0,0.0,0.46730167,67.0,0.30000000000000004,0.9999999999999997,0.7336508333683012,0.8548646014540137,DISRUPTIVE,233
NOVEL_MT_168,2021,0.930760383605957,0.7419354838709677,155.0,7,69,2.079441541679836,0.7419354831290322,0.8387997497068895,0.2236575489719367,0.7579126763178229,155.0,2.219326,1.4612236,0.0,0.0,0.7056216,7.0,0.6222026603562492,0.5272404476603648,0.6164310239057134,0.8539535177816373,DISRUPTIVE,234
NOVEL_DIA_W4323313947,2023,0.9114527702331544,0.7574750830564784,301.0,376,24,5.932245187448011,0.7574750822990032,0.7938487198572335,0.6380517999334414,0.7709943003532082,301.0,1.6831613,1.3018209,0.0,0.0,0.16590717,24.0,0.3,0.9999999999999997,0.5829535871744154,0.8527988685411856,DISRUPTIVE,235
NOVEL_DIA_10,2021,0.9471548795700072,0.7313432835820896,134.0,14,70,2.70805020110221,0.7313432828507462,0.8769686037863988,0.2912685249051038,0.7892735317111388,134.0,2.0908988,1.456547,0.0,0.0,0.5763441,6.0,0.6379105041424433,0.5041927385310506,0.5402684056749034,0.8527857172343334,DISRUPTIVE,236
NOVEL_DIA_17,2021,0.9510679244995116,0.6845637583892618,149.0,24,48,3.218875824868201,0.6845637577046979,0.8860787613202642,0.3462111643943907,0.7917890009045636,149.0,2.1085443,1.4130012,0.0,0.0,0.5941065,4.0,0.6596894338726996,0.4722370834836088,0.5331717894320052,0.8523059809337508,DISRUPTIVE,237
NOVEL_SUM_32,2021,0.9525157809257508,0.6730769230769231,156.0,26,66,3.295836866004329,0.6730769224038462,0.8894495889920868,0.3544888281237253,0.7926789795876026,156.0,2.0332644,1.387134,0.0,0.0,0.51832813,11.0,0.6110159938985652,0.5436543513223024,0.5309912407837556,0.8522653516134289,DISRUPTIVE,238
NOVEL_SUM_7,2021,0.951568603515625,0.6986301369863014,146.0,33,51,3.5263605246161616,0.6986301362876712,0.8872444174251306,0.3792831565199521,0.7987254351071208,146.0,2.0197592,1.4035196,0.0,0.0,0.5047335,7.0,0.6212539272648947,0.5286324989583355,0.5166830009115866,0.8521872280917145,DISRUPTIVE,239
NOVEL_SUM_31,2021,0.9527502059936525,0.6538461538461539,130.0,20,34,3.044522437723423,0.6538461531923077,0.8899953658326153,0.3274583163618105,0.7865118183574733,130.0,2.0720208,1.3792794,0.0,0.0,0.5573411,7.0,0.6198145389556885,0.5307444758487524,0.5440427873170763,0.8517421023511408,DISRUPTIVE,240
NOVEL_MT_99,2021,0.946185290813446,0.72,50.0,14,26,2.70805020110221,0.7199999992799999,0.874711255231892,0.2912685249051038,0.7854247310088347,50.0,2.111943,1.4657037,0.0,0.0,0.5975276,4.0,0.6451886385679244,0.4935137218865147,0.5455206725315447,0.8513282507571391,DISRUPTIVE,241
NOVEL_SUM_16,2021,0.9484424591064452,0.6818181818181818,110.0,40,57,3.713572066704308,0.6818181811363635,0.8799662827360798,0.3994189832808557,0.7922819324706142,110.0,2.041981,1.430049,0.0,0.0,0.5271025,7.0,0.6194087871483395,0.531339824883398,0.5292211476406736,0.851211212986784,DISRUPTIVE,242
NOVEL_MT_228,2021,0.9510515332221984,0.7289156626506024,166.0,0,26,0.0,0.7289156619216867,0.8860405999596882,0.0,0.7660115523561191,166.0,2.140721,1.4693427,0.0,0.0,0.62649626,7.0,0.6036556039537703,0.5544540593430215,0.590475157370409,0.8511941906777801,DISRUPTIVE,243
NOVEL_MT_25,2021,0.9491503834724426,0.7021276595744681,141.0,29,60,3.4011973816621555,0.7021276588723404,0.8816144372072106,0.3658210412290827,0.7941377419424237,141.0,2.0448873,1.465218,0.0,0.0,0.530028,7.0,0.6292724626404897,0.5168671113280956,0.5234475484504553,0.8506469634058709,DISRUPTIVE,244
NOVEL_QA_39,2021,0.9459601640701294,0.782608695652174,69.0,19,21,2.995732273553991,0.7826086948695652,0.8741871262904539,0.3222106148451532,0.8006737888617461,69.0,2.065048,1.4289743,0.0,0.0,0.5503222,4.0,0.6646206483244895,0.4650016412493911,0.5076619081376655,0.850437872597444,DISRUPTIVE,245
NOVEL_QA_12,2021,0.951568603515625,0.6986301369863014,146.0,33,51,3.5263605246161616,0.6986301362876712,0.8872444174251306,0.3792831565199521,0.7987254351071208,146.0,2.0073216,1.3717786,0.0,0.0,0.4922136,7.0,0.6212539272648947,0.5286324989583355,0.5104230528963736,0.8497400692236434,DISRUPTIVE,246
NOVEL_MT_64,2021,0.9496694803237916,0.6796875,128.0,6,62,1.9459101490553128,0.6796874993203125,0.8828229728045062,0.2092953736539021,0.774843118192607,128.0,2.0718205,1.4534197,0.0,0.0,0.5571395,5.0,0.5913834583759308,0.5724606581811919,0.5648000870289809,0.8492129593351397,DISRUPTIVE,247
NOVEL_MT_16,2021,0.946126103401184,0.797979797979798,99.0,20,44,3.044522437723423,0.7979797971818181,0.8745734580280665,0.3274583163618105,0.8045432116921912,99.0,2.2003493,1.4493921,0.0,0.0,0.68651927,2.0,0.7770045012235641,0.30010374770616227,0.493311506440514,0.8483574777087075,DISRUPTIVE,248
NOVEL_MT_113,2021,0.944280445575714,0.7197452229299363,157.0,2,34,1.0986122886681098,0.719745222210191,0.8702764888272113,0.1181629427079084,0.764958880891877,157.0,2.1332228,1.4819291,0.0,0.0,0.61894834,8.0,0.6062287740409374,0.55067851404753,0.5848134272317422,0.8480206904415826,DISRUPTIVE,249
NOVEL_MT_74,2021,0.9591352343559264,0.7290076335877863,262.0,1,28,0.6931471805599453,0.7290076328587786,0.9048606728470894,0.0745525163239789,0.7866592491971162,262.0,2.0693762,1.3889803,0.0,0.0,0.55467904,5.0,0.6321082925796508,0.5127061720885908,0.5336926041145164,0.8478304553296971,DISRUPTIVE,250
